CHP_Retrofitted_Min_Power_300-660,CHP_Retrofitted_Min_Power_0-300,CHP_Retrofitted_Time_0-300,CHP_NonRetrofitted_Min_Power_300-660,CHP_NonRetrofitted_Min_Power_0-300,MLT_Band,predicted_loss,predicted_loss_lo95_lat,predicted_loss_hi95_lat,sigma_latent_std,sigma_predictive_std,in_S_0p05,in_S_0p1,in_S_0p2,in_S_0p3
0.34054635340914774,0.5530715743705502,4.858819982756536,0.6749480126350409,0.3938836354236785,0.06098688476225729,0.007565736246516158,0.007137697541005852,0.007993774952026463,0.11798294553691724,0.11798718336144481,false,true,true,true
0.5253584736789972,0.47153483897975224,3.606164079596169,0.3077954020053989,0.39137206932657825,0.10911723682180574,0.008060207496014974,0.007901102482414624,0.008219312509615325,0.04385509514117673,0.04386649484335037,false,false,true,true
0.5967922669978133,0.6178779008785842,4.74432131235932,0.5905992215511944,0.4626588288120983,0.16098032233789122,0.008271518962394345,0.008010315831713494,0.008532722093075196,0.07199702817634362,0.07200397257252712,false,false,true,true
0.3565144776845205,0.4523291780067851,3.1074377132359774,0.3854310583594696,0.6673954195082534,0.36792500690302765,0.012954331746140735,0.012530440082259987,0.013378223410021484,0.11683987090272936,0.11684415018547778,false,false,false,false
0.40399233989486294,0.3217092707455315,2.7357183184510037,0.7106932346349696,0.5614726147849851,0.30328876163577756,0.010350141723458795,0.010105292920871568,0.010594990526046021,0.06748918396523972,0.06749659215318941,false,false,false,false
0.505764476256808,0.6401472749759097,2.9977781444311784,0.3897063019565081,0.3366175357129083,0.19449657850496987,0.009339989003330147,0.009086773483868518,0.009593204522791778,0.06979535368449163,0.06980251711753167,false,false,false,false
0.6936180574532749,0.366221448630521,4.057515803291469,0.5831916115352289,0.43626963342170166,0.07609278353227372,0.007533059939814353,0.007290520595059442,0.007775599284569264,0.06685261387439949,0.0668600925952064,false,true,true,true
0.32622618847791635,0.5491697414658844,2.0573865631395556,0.4528701616893709,0.320858599473787,0.2853213730324998,0.011606312082225151,0.011249047340950882,0.011963576823499418,0.09847508173769078,0.09848015903340582,false,false,false,false
0.6101895140551161,0.5261495739474833,4.482398735635348,0.572010550101876,0.47070390717357946,0.23043675307140882,0.009280738201339914,0.009064530678046509,0.00949694572463332,0.059594611695188114,0.05960300112494566,false,false,false,false
0.697970812008979,0.43870338927041375,2.9863806416363117,0.5392864596514023,0.42157270394810387,0.30259258866804506,0.010510761519245616,0.010266490216641812,0.01075503282184942,0.06733000408684428,0.06733742978711385,false,false,false,false
0.5632627874469303,0.6042310528490447,4.1404055048861785,0.38063457514925625,0.6663546777455385,0.14694058741121283,0.008113354733103682,0.007999035809749477,0.008227673656457886,0.031510429160508224,0.0315262929295442,false,false,true,true
0.6460000466902236,0.3568467480690803,4.10892910685917,0.4921874595783736,0.5640324340042124,0.2740897749660539,0.010022797587523719,0.009834684197944178,0.01021091097710326,0.051850852532291575,0.051860494678757835,false,false,false,false
0.5928608430460851,0.6761546564743162,3.1322888956493777,0.6306668681062668,0.5832596429406977,0.3944893461580564,0.012175422454970412,0.011880095483908984,0.01247074942603184,0.08140279253667684,0.081408934600382,false,false,false,false
0.5714703133713656,0.30155442051828835,3.0006953757204586,0.5700250283014463,0.667091888512015,0.3443735005958302,0.01089211445311413,0.010598746253591989,0.01118548265263627,0.08086288426935447,0.08086906733949042,false,false,false,false
0.4163606597099574,0.6640836773443732,2.374128073660553,0.4052463713990607,0.34701610461012944,0.06406226858325875,0.007584829576913607,0.007235095316767837,0.007934563837059375,0.09639940882911315,0.09640459544338391,false,true,true,true
0.563392169490168,0.3607109809595601,2.874506642944345,0.6760773721010452,0.6612926275756743,0.35416469418861674,0.010807886291835194,0.01053236968126605,0.011083402902404338,0.0759423408229905,0.07594892448004298,false,false,false,false
0.3225746007260835,0.7403737947844471,2.533835472529971,0.6534032899462094,0.6098370455995091,0.31812010682719766,0.010966358542867732,0.010702471305828175,0.011230245779907288,0.07273686494871406,0.07274373871727718,false,false,false,false
0.6933882015114204,0.36487640006723177,4.402673138415915,0.5004647657842223,0.5158821799361895,0.06015473176320195,0.007374762037293526,0.007005003193909797,0.007744520880677255,0.10191890807801156,0.10192381382098195,true,true,true,true
0.5822358211931983,0.4331096029400944,5.589114785473216,0.6594116411497427,0.5217289609236169,0.37102021733416335,0.012045330442843852,0.011699252143912436,0.01239140874177527,0.095391693715304,0.09539693511782436,false,false,false,false
0.4538675991879799,0.549921718455062,2.3627477109967767,0.6396056753456199,0.3557825922319135,0.38035207036043595,0.013147511195875651,0.012819943301763528,0.013475079089987775,0.0902895567927626,0.09029509436195038,false,false,false,false
0.4058198818924519,0.6653525688362731,3.2106148246040713,0.566781116127523,0.5489349069628435,0.1446748961039122,0.008326739722272792,0.008108847228970992,0.008544632215574591,0.0600590503596652,0.060067374922705113,false,false,true,true
0.587648584414987,0.34846540992320374,4.667058467968248,0.5436749572195894,0.33946309448070616,0.1748173742516783,0.008489116895193511,0.008160053350383143,0.008818180440003879,0.09070181220939101,0.09070732461090258,false,false,true,true
0.5959713959913688,0.6900327069251957,2.2586414419580483,0.6494135556745493,0.4176681657976046,0.34840530769696915,0.011401657281208873,0.011092635698824533,0.011710678863593213,0.0851775226278125,0.08518339251879754,false,false,false,false
0.7068967518416398,0.6174991016709039,3.482719365152162,0.5879130736414907,0.4041117679921185,0.16323893120299127,0.008342407015839784,0.007997309495308325,0.008687504536371241,0.09512135572236907,0.09512661202030427,false,false,true,true
0.43135290184857716,0.5873254807999623,5.830217765506616,0.4554183773417467,0.68213705915776,0.32149550719562303,0.011645045478849283,0.011405394991520521,0.011884695966178046,0.06605634030384283,0.06606390916633008,false,false,false,false
