Chinese_Name,Start_Year,Retired_Year,region,major_area,Retrofitted,Resource,technology,captive,cluster,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Commit,Existing_Cap_MW,num_units,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Existing_Cap_MWh,CHP,Dummy,Dummy_tech
"乌兰浩特第一热电, Ulanhot Xing'an-1 power station 华能北方联合电力兴安热电",2008,,IME,Hinggan,0,Huaneng Hinggan-1 power station Unit 1,cogen_conventional_steam_coal,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"乌兰浩特第一热电, Ulanhot Xing'an-1 power station 华能北方联合电力兴安热电",2008,,IME,Hinggan,0,Huaneng Hinggan-1 power station Unit 2,cogen_conventional_steam_coal,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国家电投白山热电 (Phase II Unit 1, Phase II Unit 2) 国家电投吉电股份浑江发电厂",1997,2021,JL,Baishan,0,Hunjiang power station Unit 1,cogen_conventional_steam_coal,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,215,1,215,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Ulanhot Xing'an-2 power station, 乌兰浩特第二热电 华能北方联合电力兴安热电",2008,,IME,Hinggan,0,Huaneng Hinggan-2 power station Unit 1,cogen_conventional_steam_coal,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国家电投白山热电 (Phase II Unit 1, Phase II Unit 2) 国家电投吉电股份浑江发电厂",2008,,JL,Baishan,0,Hunjiang power station Unit 2,cogen_conventional_steam_coal,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"国家电投白山热电 (Phase II Unit 1, Phase II Unit 2) 国家电投吉电股份浑江发电厂",2007,,JL,Baishan,0,Hunjiang power station Unit 3,cogen_conventional_steam_coal,0,1,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投吉电股份松花江热电,2012,,JL,Jilin,0,Songhuajiang power station Unit 1,cogen_conventional_steam_coal,0,1,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"中石油吉林油田热电厂, CNPC Jilin power station 华能松原热电厂",2000,,JL,Songyuan,0,Huaneng Songyuan Cogen power station Unit 1,cogen_conventional_steam_coal,0,1,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投吉电股份松花江热电,2014,,JL,Jilin,0,Songhuajiang power station Unit 2,cogen_conventional_steam_coal,0,1,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投吉电股份松花江热电,2014,,JL,Jilin,0,Songhuajiang power station Unit 3,cogen_conventional_steam_coal,0,1,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"中石油吉林油田热电厂, CNPC Jilin power station 华能松原热电厂",2001,,JL,Songyuan,0,Huaneng Songyuan Cogen power station Unit 2,cogen_conventional_steam_coal,0,1,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"中石油吉林油田热电厂, CNPC Jilin power station 华能松原热电厂",2007,,JL,Songyuan,0,Huaneng Songyuan Cogen power station Unit 3,cogen_conventional_steam_coal,0,1,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投吉电股份松花江热电,2014,,JL,Jilin,0,Songhuajiang power station Unit 4,cogen_conventional_steam_coal,0,1,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,1,40,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Yingkou Coastal power station 华能营口热电公司,2009,,LN,Yingkou,0,Huaneng Yingkou cogen power station Unit 1,cogen_conventional_steam_coal,0,1,14,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Huaneng Yakeshi Huiliuhe power station, 华能蒙东公司汇流河发电厂35+5万千瓦热电联产项目 华能呼伦贝尔安泰热电公司汇流河发电厂",1993,,IME,Hulunbuir,0,Huiliuhe power station Unit 1,cogen_conventional_steam_coal,0,1,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55,1,55,1.78,117,13.7,12.62,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Huaneng Yakeshi Huiliuhe power station, 华能蒙东公司汇流河发电厂35+5万千瓦热电联产项目 华能呼伦贝尔安泰热电公司汇流河发电厂",1993,,IME,Hulunbuir,0,Huiliuhe power station Unit 2,cogen_conventional_steam_coal,0,1,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55,1,55,1.78,117,13.7,12.62,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Ulanhot Xing'an-2 power station, 乌兰浩特第二热电 华能北方联合电力兴安热电",2008,,IME,Hinggan,0,Huaneng Hinggan-2 power station Unit 2,cogen_conventional_steam_coal,0,1,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Yingkou Coastal power station 华能营口热电公司,2009,,LN,Yingkou,0,Huaneng Yingkou cogen power station Unit 2,cogen_conventional_steam_coal,0,1,18,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
安达鑫玛热电 鑫玛热电集团安达热电,2014,,HL,Suihua,0,Anda Cogen power station Unit 1,cogen_conventional_steam_coal,0,1,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能大庆热电厂,2013,,HL,Daqing,0,Huaneng Daqing power station Unit 1,cogen_conventional_steam_coal,0,1,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.09,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Huadian Harbin-3 power station 华电哈尔滨第三发电厂 660MW“上大压小”热电联产机组, 华电哈尔滨第三发电厂",1996,,HL,Harbin,0,Harbin-3 power station Unit 1,cogen_conventional_steam_coal,0,1,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 盘锦辽河富腾热电厂,2008,,LN,Panjin,0,Panjin Liaohe Futeng power station Unit 1,cogen_conventional_steam_coal,1,1,22,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,30,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9) 国家电投内蒙能源通辽发电总厂",2007,,IME,Tongliao,0,Tongliao power station Unit 1,cogen_conventional_steam_coal,0,1,23,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,135,1,135,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9) 国家电投内蒙能源通辽发电总厂",2006,,IME,Tongliao,0,Tongliao power station Unit 2,cogen_conventional_steam_coal,0,1,24,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,135,1,135,1.78,117,13.7,11.31,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9) 国家电投内蒙能源通辽发电总厂",2006,,IME,Tongliao,2,Tongliao power station Unit 3,cogen_conventional_steam_coal,0,1,25,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"龙煤鹤岗矿业热电厂 (Unit 3, Unit 4), 龙煤鹤岗矿业立达矸石电厂 (Unit 1, Unit 2), 龙煤鹤岗矿业煤矸石热电厂 (Unit 5, Unit 6) 龙煤鹤岗矿业热电厂",1992,,HL,Hegang,0,Heilongjiang Hegang Mining power station Unit 1,cogen_conventional_steam_coal,1,1,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"龙煤鹤岗矿业热电厂 (Unit 3, Unit 4), 龙煤鹤岗矿业立达矸石电厂 (Unit 1, Unit 2), 龙煤鹤岗矿业煤矸石热电厂 (Unit 5, Unit 6) 龙煤鹤岗矿业热电厂",1992,,HL,Hegang,0,Heilongjiang Hegang Mining power station Unit 2,cogen_conventional_steam_coal,1,1,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"龙煤鹤岗矿业热电厂 (Unit 3, Unit 4), 龙煤鹤岗矿业立达矸石电厂 (Unit 1, Unit 2), 龙煤鹤岗矿业煤矸石热电厂 (Unit 5, Unit 6) 龙煤鹤岗矿业热电厂",2009,,HL,Hegang,0,Heilongjiang Hegang Mining power station Unit 3,cogen_conventional_steam_coal,1,1,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"龙煤鹤岗矿业热电厂 (Unit 3, Unit 4), 龙煤鹤岗矿业立达矸石电厂 (Unit 1, Unit 2), 龙煤鹤岗矿业煤矸石热电厂 (Unit 5, Unit 6) 龙煤鹤岗矿业热电厂",2009,,HL,Hegang,0,Heilongjiang Hegang Mining power station Unit 4,cogen_conventional_steam_coal,1,1,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,11.31,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电齐齐哈尔热电厂,2007,,HL,Qiqihar,0,Heilongjiang Qiqihar power station Unit 1,cogen_conventional_steam_coal,0,1,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能大庆热电厂,2013,,HL,Daqing,0,Huaneng Daqing power station Unit 2,cogen_conventional_steam_coal,0,1,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.09,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电齐齐哈尔热电厂,2007,,HL,Qiqihar,0,Heilongjiang Qiqihar power station Unit 2,cogen_conventional_steam_coal,0,1,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9) 国家电投内蒙能源通辽发电总厂",1989,,IME,Tongliao,0,Tongliao power station Unit 4,cogen_conventional_steam_coal,0,1,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9) 国家电投内蒙能源通辽发电总厂",1985,,IME,Tongliao,0,Tongliao power station Unit 5,cogen_conventional_steam_coal,0,1,34,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9) 国家电投内蒙能源通辽发电总厂",1985,,IME,Tongliao,0,Tongliao power station Unit 6,cogen_conventional_steam_coal,0,1,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电沈阳苏家屯金山热电,2010,,LN,Shenyang,0,Sujiatun Jinshan power station Unit 1,cogen_conventional_steam_coal,0,1,36,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,220,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电沈阳苏家屯金山热电,2010,,LN,Shenyang,0,Sujiatun Jinshan power station Unit 2,cogen_conventional_steam_coal,0,1,37,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,220,1,220,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽宁能源控股集团红阳热电厂,2010,,LN,Liaoyang,0,Hongyang cogen power station Unit 1,cogen_conventional_steam_coal,0,1,38,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽宁能源控股集团红阳热电厂,2010,,LN,Liaoyang,0,Hongyang cogen power station Unit 2,cogen_conventional_steam_coal,0,1,39,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投吉电股份松花江热电,2003,,JL,Jilin,0,Songhuajiang power station Unit 5,cogen_conventional_steam_coal,0,1,40,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,125,1,125,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能长春热电厂,2009,,JL,Changchun,2,Huaneng Changchun power station Unit 1,cogen_conventional_steam_coal,0,1,41,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.09,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华能长春热电厂,2010,,JL,Changchun,2,Huaneng Changchun power station Unit 2,cogen_conventional_steam_coal,0,1,42,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.09,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9) 国家电投内蒙能源通辽发电总厂",1990,,IME,Tongliao,0,Tongliao power station Unit 7,cogen_conventional_steam_coal,0,1,43,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投吉电股份松花江热电,2003,,JL,Jilin,0,Songhuajiang power station Unit 6,cogen_conventional_steam_coal,0,1,44,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,125,1,125,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"华电佳木斯热电厂 (Unit 4, Unit 5), 大唐佳木斯第二发电厂 (Unit 1, Unit 2, Unit 3) 佳木斯第二发电厂",2008,,HL,Jiamusi,0,Jiamusi-2 power station Unit 1,cogen_conventional_steam_coal,0,1,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"吉长电力 (Phase II Unit 4, Phase II Unit 5 (Replacement)) 国家电投吉电股份四平热电厂, 吉电股份-四平第一热电公司",1996,,JL,Siping,0,Siping power station Unit 1,cogen_conventional_steam_coal,0,1,46,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电沈阳热电厂,2003,,LN,Shenyang,0,Shenyang CHP power station,cogen_conventional_steam_coal,0,1,47,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电沈西热电厂,2012,,LN,Shenyang,0,Shenxi power station Unit 1,cogen_conventional_steam_coal,0,1,48,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电沈西热电厂,2012,,LN,Shenyang,0,Shenxi power station Unit 2,cogen_conventional_steam_coal,0,1,49,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华润沈海热电厂,1991,,LN,Shenyang,0,Shenhai power station Unit 1,cogen_conventional_steam_coal,0,1,50,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华润沈海热电厂,1991,,LN,Shenyang,0,Shenhai power station Unit 2,cogen_conventional_steam_coal,0,1,51,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华润沈海热电厂,1991,,LN,Shenyang,0,Shenhai power station Unit 3,cogen_conventional_steam_coal,0,1,52,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽阳石化热电厂,1996,,LN,Liaoyang,0,Liaoyang Chemical power station Unit 1,cogen_conventional_steam_coal,1,1,53,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽阳石化热电厂,1996,,LN,Liaoyang,0,Liaoyang Chemical power station Unit 2,cogen_conventional_steam_coal,1,1,54,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽阳石化热电厂,1996,,LN,Liaoyang,0,Liaoyang Chemical power station Unit 3,cogen_conventional_steam_coal,1,1,55,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"大唐鸡西第二热电厂 (Unit 11, Unit 12) 大唐鸡西热电厂",2003,,HL,Jixi,0,Jixi power station Unit 1,cogen_conventional_steam_coal,0,1,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,125,1,125,1.78,117,13.7,12.18,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽阳石化热电厂,1995,,LN,Liaoyang,0,Liaoyang Chemical power station Unit 4,cogen_conventional_steam_coal,1,1,57,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
" 国能吉林白城热电厂扩建4×660MW常规＋1×660MW新一代煤电项目, 国电吉林龙华白城热电厂",2011,,JL,Baicheng,0,Longhua Baicheng power station Unit 1,cogen_conventional_steam_coal,0,1,58,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
" 国能吉林白城热电厂扩建4×660MW常规＋1×660MW新一代煤电项目, 国电吉林龙华白城热电厂",2011,,JL,Baicheng,0,Longhua Baicheng power station Unit 2,cogen_conventional_steam_coal,0,1,59,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电吉林龙华延吉热电厂,2010,,JL,Yanbian,0,Longhua Yanji power station Unit 1,cogen_conventional_steam_coal,0,1,60,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电吉林龙华延吉热电厂,2010,,JL,Yanbian,0,Longhua Yanji power station Unit 2,cogen_conventional_steam_coal,0,1,61,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Shenzhen Manzhouli power station (Unit 1, Unit 2) 华能内蒙古东部能源公司满洲里达赉湖热电",2012,,IME,Hulunbuir,0,Manzhouli Dalaihu power station Unit 1,cogen_conventional_steam_coal,0,1,62,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,11.19,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"Shenzhen Manzhouli power station (Unit 1, Unit 2) 华能内蒙古东部能源公司满洲里达赉湖热电",2012,,IME,Hulunbuir,0,Manzhouli Dalaihu power station Unit 2,cogen_conventional_steam_coal,0,1,63,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,11.19,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 牡丹江热电厂,2010,,HL,Mudanjiang,0,Mudanjiang Cogen power station,cogen_conventional_steam_coal,0,1,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,80,1,80,1.78,117,13.7,12.05,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华润电力盘锦热电厂,2014,,LN,Panjin,0,Panjin Xinli power station Unit 1,cogen_conventional_steam_coal,0,1,65,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华润电力盘锦热电厂,2014,,LN,Panjin,0,Panjin Xinli power station Unit 2,cogen_conventional_steam_coal,0,1,66,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
辽阳芳烃基地热电厂 北方亚泰能源辽阳国成热电厂,2015,,LN,Liaoyang,0,Liaoyang Guocheng power station,cogen_conventional_steam_coal,1,1,67,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"吉长电力 (Phase II Unit 4, Phase II Unit 5 (Replacement)) 国家电投吉电股份四平热电厂, 吉电股份-四平第一热电公司",1999,,JL,Siping,0,Siping power station Unit 2,cogen_conventional_steam_coal,0,1,68,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"大唐鸡西第二热电厂 (Unit 11, Unit 12) 大唐鸡西热电厂",2011,,HL,Jixi,0,Jixi power station Unit 2,cogen_conventional_steam_coal,0,1,69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"大唐鸡西第二热电厂 (Unit 11, Unit 12) 大唐鸡西热电厂",2003,,HL,Jixi,0,Jixi power station Unit 3,cogen_conventional_steam_coal,0,1,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,125,1,125,1.78,117,13.7,12.18,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"吉长电力 (Phase II Unit 4, Phase II Unit 5 (Replacement)) 国家电投吉电股份四平热电厂, 吉电股份-四平第一热电公司",1996,,JL,Siping,0,Siping power station Unit 3,cogen_conventional_steam_coal,0,1,71,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,12.18,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"吉长电力 (Phase II Unit 4, Phase II Unit 5 (Replacement)) 国家电投吉电股份四平热电厂, 吉电股份-四平第一热电公司",2013,,JL,Siping,0,Siping power station Unit 4,cogen_conventional_steam_coal,0,1,72,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
乌兰浩特热电 蒙能兴安热电厂,2015,,IME,Hinggan,0,Inner Mongolia Energy Hinggan power station Unit 1,cogen_conventional_steam_coal,0,1,73,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,340,1,340,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
乌兰浩特热电 蒙能兴安热电厂,2016,,IME,Hinggan,0,Inner Mongolia Energy Hinggan power station Unit 2,cogen_conventional_steam_coal,0,1,74,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,340,1,340,1.78,117,13.7,9.57,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 佳木斯中恒热电厂,2012,,HL,Jiamusi,0,Jiamusi Zhongheng Cogen power station,cogen_conventional_steam_coal,0,1,75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,75,1,75,1.78,117,13.7,11.19,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
