Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,3396,10527.3558,7632.374253,7488.321252,22362.03834,0,2150.6074
,,,,,3397,9723.595311,7280.685324,7358.15689,22013.35423,0,2054.8632
,,,,,3398,9836.231348,7114.305959,7521.472036,22471.58347,0,2075.2113
,,,,,3399,9818.294067,7295.625315,7446.778025,22525.70386,0,2091.3325
,,,,,3400,10027.29426,7283.381673,7627.012664,22648.21207,0,2124.1647
,,,,,3401,11375.09807,7437.594287,7784.640269,22562.51523,0,2166.3354
,,,,,3402,10852.52716,7917.491401,7642.007114,21998.69901,0,2211.6517
,,,,,3403,10153.33156,7800.610926,7317.386856,21735.98136,0,2162.3051
,,,,,3404,10442.159,7691.87505,7591.07903,22076.21695,0,2162.6
,,,,,3405,10034.08796,7573.973968,7396.360028,22222.26438,0,2166.9252
,,,,,3406,9280.017875,7497.093172,6982.932002,23375.65766,0,2111.8772
,,,,,3407,8510.0073,7017.32306,6388.22988,22186.85834,0,2034.2202
,,,,,3408,7772.117813,6675.783349,5882.217451,21062.45908,0,1973.0776
,,,,,3409,7549.486193,6453.657529,5542.990541,20219.61332,0,1902.6948
,,,,,3410,7464.287473,6383.266803,5423.385914,19890.02651,0,1906.5285
,,,,,3411,7378.273432,6383.266803,5423.385914,19430.56237,0,1855.0193
,,,,,3412,7267.513744,6383.266803,5423.385914,19430.56237,0,1871.7303
,,,,,3413,7747.015625,6391.736492,5423.385914,19430.56237,0,1848.7281
,,,,,3414,8955.145231,6789.851588,6187.999416,20037.45582,0,1876.7436
,,,,,3415,9721.953619,7353.6465,6650.836961,20821.17616,0,1938.476
,,,,,3416,9579.589547,7255.789445,6759.181296,20595.4202,0,1960.8884
,,,,,3417,9915.80256,7204.898282,7206.651099,21493.54078,0,1994.4087
,,,,,3418,10119.51599,7286.507277,7539.525384,22448.97323,0,2054.9615
,,,,,3419,10650.31224,7642.122038,8196.792694,22827.48887,0,2121.314
,,,,,3420,10507.33719,7729.254706,7476.203918,22265.75402,0,2159.4544
,,,,,3421,9705.102181,7365.275283,7345.549806,21902.7231,0,2059.385
,,,,,3422,9817.524442,7193.081448,7509.479433,22379.80644,0,2080.6178
,,,,,3423,9799.621205,7380.737382,7434.504383,22436.15365,0,2097.5254
,,,,,3424,10008.22473,7368.065862,7615.417162,22563.70252,0,2131.8321
,,,,,3425,11394.87547,7527.667752,7773.637848,22474.47964,0,2175.9688
,,,,,3426,10831.8914,8022.40996,7630.468029,21887.46487,0,2221.2851
,,,,,3427,10134.02282,7903.370756,7304.626373,21613.93755,0,2171.6436
,,,,,3428,10422.30208,7790.834881,7579.348326,21968.17234,0,2171.9385
,,,,,3429,10015.00554,7668.813502,7383.896685,22120.22898,0,2176.4603
,,,,,3430,9262.366625,7589.245949,6968.913118,23409.10536,0,2118.9548
,,,,,3431,8493.817477,7092.709282,6371.973402,22083.36613,0,2037.8573
,,,,,3432,7757.328455,6739.233762,5864.057079,20912.70282,0,1973.9623
,,,,,3433,7582.517154,6523.189836,5601.981284,20159.93627,0,1902.6948
,,,,,3434,7496.946664,6451.873003,5493.890771,19831.32107,0,1906.6268
,,,,,3435,7410.557296,6451.873003,5493.890771,19363.97094,0,1853.938
,,,,,3436,7326.190818,6451.873003,5493.890771,19338.93826,0,1870.9439
,,,,,3437,7780.908519,6460.611968,5493.890771,19338.93826,0,1846.9587
,,,,,3438,8994.309877,6862.950088,6248.527352,19978.31576,0,1876.1538
,,,,,3439,9764.464283,7432.725478,6712.467938,20759.72572,0,1939.1641
,,,,,3440,9621.478996,7333.8304,6821.070481,20534.63529,0,1962.068
,,,,,3441,9959.159096,7282.399407,7269.6067,21430.10822,0,1996.2764
,,,,,3442,10163.76145,7364.874073,7603.274296,22382.72409,0,2058.2054
,,,,,3443,10696.87386,7724.261033,8228.354796,22760.12387,0,2126.0324
,,,,,3444,10553.27492,7812.317964,7539.801921,22200.045,0,2164.9592
,,,,,3445,9747.539312,7444.477613,7408.836432,21838.08428,0,2062.7272
,,,,,3446,9860.452135,7270.457225,7573.156739,22313.7612,0,2084.4515
,,,,,3447,9842.470776,7460.103728,7498.003007,22369.9423,0,2101.654
,,,,,3448,10051.98455,7447.297793,7679.34694,22497.11516,0,2136.7471
,,,,,3449,11424.6711,7608.592668,7837.9447,22408.1553,0,2181.7685
,,,,,3450,10879.24535,8107.998303,7694.433677,21822.87104,0,2227.1831
,,,,,3451,10178.33157,7988.280958,7367.81547,21550.15007,0,2177.4433
,,,,,3452,10467.86876,7874.551353,7643.192145,21903.34058,0,2177.7382
,,,,,3453,10058.79495,7751.235628,7447.274701,22054.94897,0,2182.3583
,,,,,3454,9302.871851,7670.824058,7031.302139,23407.18748,0,2123.5749
,,,,,3455,8530.96909,7169.020357,6432.939788,22018.19479,0,2040.708
,,,,,3456,7791.26635,6811.795331,5923.812991,20850.98256,0,1975.4368
,,,,,3457,7611.25653,6593.811823,5597.813017,20118.08312,0,1896.3053
,,,,,3458,7525.362572,6526.50848,5499.856979,19790.14935,0,1900.139
,,,,,3459,7438.646641,6526.50848,5499.856979,19331.27525,0,1848.4332
,,,,,3460,7393.151002,6526.50848,5499.856979,19331.27525,0,1865.1442
,,,,,3461,7810.39784,6534.080474,5499.856979,19331.27525,0,1842.0437
,,,,,3462,9028.38601,6918.117188,6205.59222,19936.83923,0,1870.2558
,,,,,3463,9801.451699,7461.974849,6641.714955,20716.62885,0,1932.1848
,,,,,3464,9657.925909,7367.578273,6743.805696,20492.00516,0,1954.6955
,,,,,3465,9996.882483,7318.486753,7165.447708,21385.62124,0,1988.4124
,,,,,3466,10202.25826,7397.209843,7479.108614,22336.26176,0,2049.1618
,,,,,3467,10737.3859,7740.249143,8087.664615,22712.87896,0,2115.8092
,,,,,3468,10593.24415,7824.300574,7419.442039,22153.96147,0,2154.1462
,,,,,3469,9784.462749,7473.192407,7296.329234,21792.75132,0,2053.6836
,,,,,3470,9897.802398,7307.087793,7450.796904,22267.44187,0,2075.0147
,,,,,3471,9879.753066,7488.107727,7380.149386,22323.50647,0,2091.9223
,,,,,3472,10090.05883,7475.884304,7550.619947,22450.41563,0,2126.4256
,,,,,3473,11439.82405,7629.842258,7699.708194,22361.64024,0,2170.6606
,,,,,3474,10920.44678,8109.037898,7564.802084,21777.56962,0,2216.0752
,,,,,3475,10216.88346,7992.259429,7257.767886,21505.41417,0,2166.4337
,,,,,3476,10507.51513,7883.703114,7516.632991,21857.8723,0,2166.7286
,,,,,3477,10096.89498,7765.996728,7332.462746,22009.16631,0,2171.2504
,,,,,3478,9338.114388,7689.24289,6941.431875,23298.58874,0,2113.5483
,,,,,3479,8563.293735,7210.265047,6378.947297,21972.48835,0,2031.9593
,,,,,3480,7820.794824,6869.289339,5900.347714,20807.69646,0,1967.8677
,,,,,3481,7610.471989,6562.961377,5507.686238,19915.729,0,1876.4487
,,,,,3482,7524.586862,6501.144736,5419.496211,19591.08979,0,1880.479
,,,,,3483,7437.879845,6501.144736,5419.496211,19155.37999,0,1827.397
,,,,,3484,7374.055321,6501.144736,5419.496211,19155.37999,0,1844.5995
,,,,,3485,7809.592827,6507.072972,5419.496211,19155.37999,0,1820.1228
,,,,,3486,9027.455784,6866.401866,6078.37742,19736.30596,0,1849.8094
,,,,,3487,9800.441999,7375.269286,6487.886987,20508.26148,0,1913.3112
,,,,,3488,9656.930964,7286.945915,6583.747926,20285.89446,0,1936.3134
,,,,,3489,9995.852692,7241.012803,6979.660417,21170.53288,0,1970.8167
,,,,,3490,10201.20735,7314.671074,7274.181046,22111.62286,0,2033.1389
,,,,,3491,10736.27998,7635.640211,7866.932866,22484.4564,0,2101.4574
,,,,,3492,10592.15305,7714.284014,7218.155456,21931.15404,0,2140.6791
,,,,,3493,9783.454796,7385.765139,7102.555265,21573.57276,0,2037.759
,,,,,3494,9896.782793,7230.347219,7247.596978,22043.49436,0,2059.5816
,,,,,3495,9878.735317,7399.72085,7181.260527,22098.99571,0,2076.9807
,,,,,3496,10089.01946,7388.283847,7341.3286,22224.62989,0,2112.2704
,,,,,3497,11451.10345,7532.336588,7481.319155,22136.74637,0,2157.5867
,,,,,3498,10919.32204,7984.249471,7354.645312,21558.54358,0,2203.0013
,,,,,3499,10215.83105,7871.436878,7066.347015,21289.12232,0,2153.2615
,,,,,3500,10506.43285,7769.864765,7309.415603,21638.03951,0,2153.5564
,,,,,3501,10095.85491,7659.73127,7136.48383,21787.81355,0,2158.1765
,,,,,3502,9337.152321,7587.915553,6769.314522,23022.67027,0,2098.9999
,,,,,3503,8562.411322,7139.753771,6241.153988,21751.50407,0,2015.5432
,,,,,3504,7819.988742,6820.715461,5791.759604,20598.41418,0,1949.7805
,,,,,3505,7545.48444,6496.646093,5330.579575,19713.50322,0,1867.5034
,,,,,3506,7460.330761,6437.248752,5237.85292,19392.15648,0,1871.4354
,,,,,3507,7374.362192,6437.248752,5237.85292,18935.14341,0,1818.6483
,,,,,3508,7196.768874,6437.248752,5237.85292,18919.71187,0,1835.7525
,,,,,3509,7742.909449,6442.521978,5237.85292,18919.71187,0,1800.1679
,,,,,3510,8950.400374,6790.507543,5918.355101,19535.89988,0,1840.9624
,,,,,3511,9716.803387,7283.310986,6340.123841,20300.02626,0,1904.1693
,,,,,3512,9574.514575,7197.775817,6438.854496,20079.91448,0,1927.1715
,,,,,3513,9910.549849,7153.292725,6846.619116,20955.58095,0,1961.4782
,,,,,3514,10114.15559,7224.625745,7149.956582,21887.12643,0,2023.6038
,,,,,3515,10644.67123,7535.462497,7749.985952,22256.17872,0,2091.6274
,,,,,3516,10501.77176,7611.623665,7092.253798,21708.48792,0,2130.7508
,,,,,3517,9699.960857,7293.475505,6973.192972,21354.53321,0,2028.1256
,,,,,3518,9812.323686,7142.963833,7122.576688,21819.6889,0,2049.9482
,,,,,3519,9794.429913,7306.990661,7054.254373,21874.62735,0,2067.249
,,,,,3520,10002.92316,7295.914703,7219.114281,21998.98735,0,2102.4404
,,,,,3521,11434.35747,7435.419973,7363.295626,21911.99515,0,2147.6584
,,,,,3522,10826.15439,7874.804814,7232.829645,21339.65646,0,2202.4115
,,,,,3523,10128.65475,7763.815512,6935.900784,21072.96766,0,2143.2349
,,,,,3524,10416.78161,7665.449837,7186.245929,21418.34614,0,2143.5298
,,,,,3525,10009.70039,7558.793047,7008.137231,21566.60118,0,2148.2482
,,,,,3526,9257.459354,7489.244416,6629.976257,22885.02444,0,2089.2682
,,,,,3527,8489.316502,7055.230248,6086.004586,21530.65995,0,2006.0081
,,,,,3528,7753.216827,6746.26337,5623.157027,20389.26464,0,1940.5403
,,,,,3529,7540.256408,6486.474064,5241.742742,19823.5341,0,1878.8079
,,,,,3530,7455.161571,6426.254419,5145.409068,19500.39593,0,1882.7399
,,,,,3531,7369.252407,6426.254419,5145.409068,19040.83512,0,1829.5596
,,,,,3532,7176.00331,6426.254419,5145.409068,19037.76446,0,1846.7621
,,,,,3533,7737.544992,6431.636868,5145.409068,19037.76446,0,1815.7976
,,,,,3534,8944.201522,6784.207114,5843.316004,19644.94066,0,1852.0703
,,,,,3535,9710.074938,7283.503202,6274.985555,20413.32687,0,1915.6704
,,,,,3536,9567.88445,7196.841114,6376.033862,20191.98801,0,1938.7709
,,,,,3537,9903.687518,7151.771961,6793.370552,21072.53612,0,1973.3725
,,,,,3538,10107.15256,7224.044788,7103.828714,22009.27475,0,2035.793
,,,,,3539,10637.30161,7538.976788,7709.739412,22380.38441,0,2104.3081
,,,,,3540,10494.50089,7616.141373,7044.771386,21829.64037,0,2143.6281
,,,,,3541,9693.244046,7293.801638,6922.915666,21473.71245,0,2040.4131
,,,,,3542,9805.529231,7141.306987,7075.806091,21941.46126,0,2062.334
,,,,,3543,9787.647823,7307.494855,7005.879943,21996.70599,0,2079.7331
,,,,,3544,9995.996993,7296.272972,7174.609855,22121.75927,0,2115.1211
,,,,,3545,11437.4142,7437.616212,7322.175785,22034.2821,0,2160.5357
,,,,,3546,10818.65936,7882.068563,7188.647181,21458.75276,0,2211.2585
,,,,,3547,10121.6417,7770.338336,6884.748063,21190.57723,0,2156.2105
,,,,,3548,10409.56946,7670.676701,7140.969935,21537.88112,0,2156.5054
,,,,,3549,10002.76954,7562.614717,6958.680225,21686.96265,0,2161.1255
,,,,,3550,9251.048319,7492.149788,6571.642111,22989.21686,0,2101.8506
,,,,,3551,8483.436266,7052.417519,6014.900977,21650.82105,0,2018.099
,,,,,3552,7747.845247,6739.380028,5541.188303,20503.06273,0,1952.238
,,,,,3553,7615.492966,6565.256288,5262.263267,19959.59664,0,1894.1427
,,,,,3554,7529.551326,6500.426124,5166.490915,19634.24322,0,1898.173
,,,,,3555,7442.787257,6500.426124,5166.490915,19171.53191,0,1844.5012
,,,,,3556,7311.736577,6500.426124,5166.490915,19161.55064,0,1861.9003
,,,,,3557,7814.744824,6507.27901,5166.490915,19161.55064,0,1819.9262
,,,,,3558,9033.409131,6880.038099,5861.689333,19779.77887,0,1867.1102
,,,,,3559,9806.903968,7407.924832,6291.818126,20553.43271,0,1931.3001
,,,,,3560,9663.298503,7316.300307,6392.505762,20330.57648,0,1954.5972
,,,,,3561,10002.44324,7268.650409,6808.352852,21217.16114,0,1989.3954
,,,,,3562,10207.93302,7345.061716,7117.702895,22160.32154,0,2052.4057
,,,,,3563,10743.35773,7678.027322,7722.698345,22533.97533,0,2121.4123
,,,,,3564,10599.13596,7759.610498,7058.85636,21979.45569,0,2161.1255
,,,,,3565,9789.905587,7418.812976,6937.435581,21621.08772,0,2057.0258
,,,,,3566,9903.308154,7257.586191,7089.780293,22092.04316,0,2079.1433
,,,,,3567,9885.248803,7433.290292,7020.103733,22147.66662,0,2096.6407
,,,,,3568,10095.67131,7421.425822,7188.231397,22273.57719,0,2132.3236
,,,,,3569,11503.87225,7570.862646,7335.27062,22185.50033,0,2178.2297
,,,,,3570,10926.52023,8037.604556,7202.218619,21606.02548,0,2237.7012
,,,,,3571,10222.56635,7922.637071,6899.404209,21336.01148,0,2173.8062
,,,,,3572,10513.35936,7817.268622,7154.711548,21685.6963,0,2174.1011
,,,,,3573,10102.51126,7703.018803,6973.072484,21835.79984,0,2178.8195
,,,,,3574,9343.309447,7628.518918,6587.415826,23154.94585,0,2118.9548
,,,,,3575,8568.058672,7163.606743,6032.661868,21799.41048,0,2034.6134
,,,,,3576,7825.14758,6832.64413,5560.640016,20643.78376,0,1968.1626
,,,,,3577,7735.149606,6684.988188,5323.790967,20126.07,0,1927.7613
,,,,,3578,7647.861207,6614.847178,5224.248109,19798.00619,0,1931.8899
,,,,,3579,7559.73749,6614.847178,5224.248109,19331.44023,0,1877.3334
,,,,,3580,7436.940712,6614.847178,5224.248109,19266.39803,0,1894.9291
,,,,,3581,7937.523867,6623.244259,5224.248109,19291.90251,0,1826.5123
,,,,,3582,9175.285409,7020.220659,5937.640146,19944.75424,0,1900.3356
,,,,,3583,9960.901396,7582.402993,6378.118499,20724.85307,0,1965.6068
,,,,,3584,9815.045544,7484.825831,6481.228834,20500.14031,0,1989.2971
,,,,,3585,10159.50489,7434.080227,6907.081845,21394.11074,0,2024.7834
,,,,,3586,10368.21483,7515.455803,7223.875326,22345.12821,0,2088.875
,,,,,3587,10912.02998,7870.053427,7835.018673,22721.89475,0,2159.1595
,,,,,3588,10765.54816,7956.936877,7163.612853,22162.75564,0,2199.4625
,,,,,3589,9943.636641,7593.998515,7039.270502,21801.40225,0,2093.5934
,,,,,3590,10058.8163,7422.297192,7195.280863,22276.28103,0,2116.1041
,,,,,3591,10040.47394,7609.416389,7123.927778,22332.36786,0,2133.8964
,,,,,3592,10254.19391,7596.781112,7296.100852,22459.32735,0,2170.2674
,,,,,3593,11670.96344,7755.926506,7446.678064,22370.51675,0,2216.8616
,,,,,3594,11098.06275,8249.411267,7310.424628,21786.21454,0,2297.5659
,,,,,3595,10383.07747,8130.554917,7000.324037,21513.95117,0,2212.4381
,,,,,3596,10678.42739,8018.340919,7261.774464,21866.54906,0,2212.733
,,,,,3597,10261.14104,7896.668548,7075.764885,22017.90306,0,2217.5497
,,,,,3598,9490.042058,7817.328575,6680.828734,23414.77952,0,2156.6037
,,,,,3599,8702.642615,7322.212112,6112.726543,21981.21055,0,2070.7878
,,,,,3600,7948.08964,6969.74761,5629.34712,20815.95678,0,2003.1574
,,,,,3601,7907.129022,6771.4079,5407.474812,20123.62076,0,1945.4553
,,,,,3602,7817.90496,6675.37508,5301.176319,19795.59682,0,1949.5839
,,,,,3603,7727.827056,6687.280539,5301.176319,19329.08757,0,1894.5359
,,,,,3604,7573.611024,6650.838255,5301.176319,19184.97047,0,1912.4265
,,,,,3605,8113.99103,6700.634676,5301.176319,19289.55466,0,1844.9927
,,,,,3606,9379.200539,7155.664019,6036.784434,19942.32703,0,1917.833
,,,,,3607,10182.23794,7800.058644,6488.356702,20722.33104,0,1983.694
,,,,,3608,10033.14767,7688.212015,6594.06398,20497.6456,0,2007.5809
,,,,,3609,10385.24557,7630.045488,7030.642551,21391.50736,0,2043.3621
,,,,,3610,10598.58375,7723.321246,7355.414812,22342.40924,0,2108.0435
,,,,,3611,11154.45827,8129.774436,7980.62824,22719.12998,0,2179.0161
,,,,,3612,11004.72814,8229.363528,7293.634564,22160.05883,0,2219.7123
,,,,,3613,10164.59033,7813.349869,7166.16052,21798.74937,0,2112.8602
,,,,,3614,10282.32415,7616.539327,7326.100167,22273.57043,0,2135.4692
,,,,,3615,10263.57505,7831.022419,7252.949979,22329.65044,0,2153.5564
,,,,,3616,10482.03436,7816.539387,7429.459415,22456.59449,0,2190.2223
,,,,,3617,11940.42842,7998.957849,7583.829074,22367.7947,0,2237.308
,,,,,3618,11344.6164,8597.377763,7444.14395,21783.5635,0,2316.6361
,,,,,3619,10613.77598,8428.371082,7126.233147,21511.33323,0,2232.7862
,,,,,3620,10915.67542,8299.747159,7394.26848,21863.88826,0,2233.0811
,,,,,3621,10489.13554,8160.281693,7203.574052,22015.22386,0,2237.8978
,,,,,3622,9700.93707,8069.339219,6798.691015,23478.62388,0,2176.4603
,,,,,3623,8896.076661,7501.818029,6216.280568,21978.53582,0,2089.7597
,,,,,3624,8124.791105,7097.809904,5720.726721,20813.42369,0,2021.5395
,,,,,3625,8293.966472,6743.918896,5625.649792,20950.33393,0,2240.0604
,,,,,3626,8200.395601,6648.271529,5519.5578,20608.84452,0,2244.7788
,,,,,3627,8105.92929,6660.129202,5519.5578,20123.18493,0,2181.3753
,,,,,3628,7925.956251,6608.19224,5519.5578,20003.68899,0,2201.92
,,,,,3629,8510.906365,6673.429739,5519.5578,20082.02918,0,2136.2556
,,,,,3630,9837.754234,7126.632705,6271.401696,20761.59805,0,2208.2112
,,,,,3631,10679.91394,7768.440886,6734.772415,21573.62146,0,2284.0988
,,,,,3632,10523.5603,7657.043183,6843.241559,21339.71261,0,2311.6228
,,,,,3633,10892.81167,7599.110122,7291.226833,22270.26767,0,2352.8105
,,,,,3634,11116.54325,7692.011494,7624.484578,23260.20435,0,2427.3219
,,,,,3635,11699.4988,8096.83328,8259.498997,23652.38959,0,2508.9109
,,,,,3636,11542.47414,8196.022645,7561.090168,23070.36841,0,2555.8
,,,,,3637,10661.40658,7781.678764,7430.285547,22694.22708,0,2432.7284
,,,,,3638,10784.87614,7585.658172,7594.404015,23188.53969,0,2458.8762
,,,,,3639,10765.21362,7799.280381,7519.342596,23246.9218,0,2479.6175
,,,,,3640,10994.31581,7784.85548,7700.463781,23379.07694,0,2521.8865
,,,,,3641,12502.83504,7966.541758,7858.866732,23286.63189,0,2576.0498
,,,,,3642,11898.92105,8581.478967,7715.531987,22678.41783,0,2664.3232
,,,,,3643,11132.4756,8394.231432,7389.314971,22395.01242,0,2570.8399
,,,,,3644,11449.08296,8266.123774,7664.353395,22762.03994,0,2571.2331
,,,,,3645,11001.76295,8127.218088,7468.676601,22919.58791,0,2576.7379
,,,,,3646,10175.1651,8036.640635,7053.214985,24403.18387,0,2506.0602
,,,,,3647,9331.093571,7471.397337,6455.587614,22881.39381,0,2406.2857
,,,,,3648,8522.232597,7069.010803,5947.086188,21668.45348,0,2327.6457
,,,,,3649,8380.013318,6679.076946,5656.809556,20910.38059,0,2215.7803
,,,,,3650,8285.473972,6584.348575,5552.653951,20569.54166,0,2220.4987
,,,,,3651,8190.029919,6596.092318,5552.653951,20084.80718,0,2157.7833
,,,,,3652,8088.080126,6573.069063,5552.653951,19971.12899,0,2178.0331
,,,,,3653,8599.198575,6609.265061,5552.653951,20043.72982,0,2125.1477
,,,,,3654,9939.779547,7058.113573,6295.154304,20722.00422,0,2184.226
,,,,,3655,10790.65575,7693.755148,6753.209886,21532.48084,0,2259.3272
,,,,,3656,10632.68382,7583.427774,6860.434826,21299.01755,0,2286.5563
,,,,,3657,11005.75701,7526.051344,7303.281443,22227.80004,0,2327.3508
,,,,,3658,11231.80424,7618.060102,7632.716525,23215.85103,0,2400.9775
,,,,,3659,11820.79349,8018.99229,8264.57362,23607.28922,0,2481.6818
,,,,,3660,11662.1436,8117.228626,7570.049286,23026.3767,0,2528.1777
,,,,,3661,10771.95683,7706.865834,7440.745071,22650.95187,0,2406.384
,,,,,3662,10896.70433,7512.728642,7602.981004,23144.32288,0,2432.2369
,,,,,3663,10876.8383,7724.298331,7528.780584,23202.59379,0,2452.7816
,,,,,3664,11108.31173,7710.012027,7707.824202,23334.49719,0,2494.5591
,,,,,3665,12574.17783,7889.952632,7864.410178,23242.22823,0,2548.1326
,,,,,3666,12022.27979,8477.714979,7722.719566,22635.17273,0,2626.2811
,,,,,3667,11247.9015,8313.532988,7400.244453,22352.30717,0,2543.021
,,,,,3668,11567.7858,8186.656211,7672.128024,22718.63556,0,2543.3159
,,,,,3669,11115.83595,8049.085155,7478.695757,22875.88342,0,2548.8207
,,,,,3670,10280.68267,7959.377987,7067.999733,24352.97275,0,2478.8311
,,,,,3671,9427.874859,7399.565646,6477.2275,22837.76208,0,2380.1379
,,,,,3672,8610.642036,7001.045312,5974.558886,21627.13222,0,2302.3826
,,,,,3673,8292.772314,6593.38813,5632.024056,20994.46405,0,2228.9525
,,,,,3674,8199.214883,6520.247791,5522.688627,20652.25614,0,2233.6709
,,,,,3675,8104.762141,6520.247791,5522.688627,20165.57472,0,2170.5623
,,,,,3676,8050.735719,6520.247791,5522.688627,20015.68197,0,2191.0087
,,,,,3677,8509.681045,6528.721304,5522.688627,20124.33238,0,2137.1403
,,,,,3678,9836.338326,6944.490176,6287.431467,20805.33106,0,2197.2016
,,,,,3679,10678.37707,7533.285669,6757.730665,21619.06296,0,2272.696
,,,,,3680,10522.04588,7431.0893,6867.821678,21384.66197,0,2300.1217
,,,,,3681,10891.24422,7377.94145,7322.505383,22317.1749,0,2341.1128
,,,,,3682,11114.94365,7463.169265,7660.746114,23309.1944,0,2415.231
,,,,,3683,11697.81547,7834.553192,8301.85867,23702.2048,0,2496.5251
,,,,,3684,11540.81337,7925.549619,7596.403808,23118.95905,0,2543.2176
,,,,,3685,10659.87236,7545.430111,7463.643351,22742.02633,0,2420.7358
,,,,,3686,10783.32419,7365.600617,7630.215776,23237.37896,0,2446.687
,,,,,3687,10763.66449,7561.577853,7554.032013,23295.88391,0,2467.33
,,,,,3688,10992.73377,7548.344434,7737.861384,23428.3171,0,2509.4024
,,,,,3689,12415.8257,7715.023615,7898.632831,23335.67754,0,2563.2708
,,,,,3690,11897.20907,8232.915484,7753.154895,22726.18381,0,2641.9108
,,,,,3691,11130.87372,8107.386566,7422.060169,22442.18212,0,2558.1592
,,,,,3692,11447.4356,7989.860468,7701.211064,22809.98186,0,2558.4541
,,,,,3693,11000.17984,7862.428247,7502.608441,22967.86132,0,2563.9589
,,,,,3694,10173.70072,7779.332398,7080.9347,24478.83999,0,2493.5761
,,,,,3695,9329.750439,7260.777608,6474.371397,22929.58686,0,2394.2931
,,,,,3696,8521.00565,6891.627783,5958.26668,21714.09451,0,2316.1446
,,,,,3697,8154.681404,6607.731908,5692.398154,21327.45377,0,2260.4085
,,,,,3698,8062.678214,6530.328842,5568.294954,20979.8244,0,2265.2252
,,,,,3699,7969.794587,6530.328842,5568.294954,20485.43268,0,2201.2319
,,,,,3700,7878.9752,6530.328842,5568.294954,20344.39322,0,2221.8749
,,,,,3701,8367.986697,6540.041795,5568.294954,20443.53695,0,2154.5394
,,,,,3702,9672.604627,6975.248586,6354.799795,21135.32443,0,2228.1661
,,,,,3703,10500.65484,7591.571294,6830.117828,21961.94795,0,2304.7418
,,,,,3704,10346.92073,7484.597067,6941.383685,21723.83344,0,2332.5607
,,,,,3705,10709.98569,7428.964462,7400.919582,22671.11981,0,2374.1416
,,,,,3706,10929.96888,7518.176826,7742.769875,23678.85549,0,2449.2428
,,,,,3707,11503.15763,7906.9236,8422.526315,24078.0922,0,2531.7165
,,,,,3708,11348.76375,8002.174268,7677.740935,23485.60631,0,2578.9988
,,,,,3709,10482.45754,7604.283511,7543.563715,23102.70199,0,2454.8459
,,,,,3710,10603.85851,7416.046674,7711.91373,23605.9023,0,2481.1903
,,,,,3711,10584.52541,7621.186188,7634.916966,23665.33412,0,2502.1282
,,,,,3712,10809.78923,7607.334083,7820.708086,23799.86541,0,2544.6921
,,,,,3713,12241.45692,7781.805806,7983.195219,23705.75819,0,2599.4452
,,,,,3714,11699.23876,8321.162708,7836.164803,23086.60849,0,2688.6033
,,,,,3715,10945.6343,8192.512409,7501.536775,22798.10747,0,2594.137
,,,,,3716,11256.93724,8069.49176,7783.666649,23171.73412,0,2594.5302
,,,,,3717,10817.1116,7936.101861,7582.944624,23332.1148,0,2600.1333
,,,,,3718,10004.36253,7849.121136,7156.770959,24849.01188,0,2528.7675
,,,,,3719,9174.43253,7306.323007,6543.734669,23293.23397,0,2428.01
,,,,,3720,8379.12317,6919.914784,6022.122302,22058.48505,0,2348.7802
,,,,,3721,7938.316324,6760.429124,5805.422958,21573.04283,0,2290.7832
,,,,,3722,7848.748367,6679.346181,5685.535016,21221.41498,0,2295.5999
,,,,,3723,7758.323276,6679.346181,5685.535016,20721.3367,0,2230.8202
,,,,,3724,7669.622542,6679.346181,5685.535016,20706.29378,0,2251.7581
,,,,,3725,8145.97564,6690.129104,5685.535016,20706.29378,0,2169.2844
,,,,,3726,9416.061638,7142.116032,6480.918319,21378.70359,0,2258.1476
,,,,,3727,10222.19419,7782.202108,6965.631981,22214.83506,0,2335.8046
,,,,,3728,10072.52927,7671.103308,7079.097236,21973.98172,0,2363.9184
,,,,,3729,10425.98426,7613.325694,7547.716797,22932.16391,0,2406.0891
,,,,,3730,10640.14471,7705.977792,7896.324458,23951.49069,0,2482.1733
,,,,,3731,11198.16173,8109.713357,8560.610125,24355.31948,0,2565.7283
,,,,,3732,11047.8545,8208.636576,7830.010089,23756.01874,0,2613.6987
,,,,,3733,10204.47856,7795.404466,7693.180581,23368.7102,0,2487.8747
,,,,,3734,10322.66616,7599.909838,7864.858378,23877.69839,0,2514.514
,,,,,3735,10303.84479,7812.958854,7786.339616,23937.8138,0,2535.7468
,,,,,3736,10523.14611,7798.572658,7975.803277,24073.89248,0,2578.9005
,,,,,3737,11927.77874,7979.771434,8141.502299,23978.70283,0,2634.3417
,,,,,3738,11389.05279,8537.658414,7991.565527,23352.43159,0,2735.3941
,,,,,3739,10655.39549,8406.313527,7650.322894,23060.61219,0,2629.0335
,,,,,3740,10958.45855,8278.549609,7938.02964,23438.53635,0,2629.4267
,,,,,3741,10530.27466,8140.016636,7733.339935,23600.76174,0,2635.1281
,,,,,3742,9739.038237,8049.682221,7298.742078,24998.31636,0,2562.7793
,,,,,3743,8931.075658,7485.955589,6673.587875,23561.4337,0,2460.7439
