Chinese_Name,Start_Year,Retired_Year,region,major_area,Retrofitted,Resource,technology,Captive_industry_use,captive,cluster,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Commit,Existing_Cap_MW,num_units,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Existing_Cap_MWh,CHP,Dummy,Dummy_tech
"二电厂, Huadian Fulaerji-2 power station 华电富拉尔基发电厂",1988,,HL,Qiqihar,0,Fulaerji-2 power station Unit 2,conventional_steam_coal,,0,1,310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"二电厂, Huadian Fulaerji-2 power station 华电富拉尔基发电厂",1987,,HL,Qiqihar,0,Fulaerji-2 power station Unit 3,conventional_steam_coal,,0,1,311,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"二电厂, Huadian Fulaerji-2 power station 华电富拉尔基发电厂",1984,,HL,Qiqihar,0,Fulaerji-2 power station Unit 4,conventional_steam_coal,,0,1,312,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"二电厂, Huadian Fulaerji-2 power station 华电富拉尔基发电厂",1983,,HL,Qiqihar,0,Fulaerji-2 power station Unit 5,conventional_steam_coal,,0,1,313,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Hegang power station 华能鹤岗发电厂,2007,,HL,Hegang,0,Hegang power station Unit 3,conventional_steam_coal,,0,1,314,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 神华国华绥中发电公司,2000,,LN,Huludao,0,Suizhong power station Unit 3,cogen_conventional_steam_coal,,0,1,315,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,880,1,880,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 神华国华绥中发电公司,2000,,LN,Huludao,0,Suizhong power station Unit 4,cogen_conventional_steam_coal,,0,1,316,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,880,1,880,1.78,117,13.7,10.09,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电铁岭发电厂,1993,,LN,Tieling,0,Tieling power station Unit 2,conventional_steam_coal,,0,1,317,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,11.75,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电铁岭发电厂,1993,,LN,Tieling,0,Tieling power station Unit 3,conventional_steam_coal,,0,1,318,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,11.75,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电铁岭发电厂,1996,,LN,Tieling,0,Tieling power station Unit 4,conventional_steam_coal,,0,1,319,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电铁岭发电厂,1997,,LN,Tieling,0,Tieling power station Unit 5,conventional_steam_coal,,0,1,320,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,11.31,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电铁岭发电厂,2008,,LN,Tieling,0,Tieling power station Unit 6,conventional_steam_coal,,0,1,321,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.1,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 神华国能蒙东能源鄂温克电厂,2012,,IME,Hulunbuir,0,Ewenki power station Unit 1,conventional_steam_coal,,0,1,322,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 神华国能蒙东能源鄂温克电厂,2012,,IME,Hulunbuir,0,Ewenki power station Unit 2,conventional_steam_coal,,0,1,323,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Xinhua Daqing power station 华能新华发电厂,1979,,HL,Daqing,0,Xinhua power station Unit 1,conventional_steam_coal,,0,1,324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Xinhua Daqing power station 华能新华发电厂,2005,,HL,Daqing,0,Xinhua power station Unit 2,conventional_steam_coal,,0,1,325,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 辽宁能源投资调兵山煤矸石发电厂,2010,,LN,Tieling,1,Diaobingshan power station Unit 2,cogen_conventional_steam_coal,,0,1,326,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Huaneng Yimin power station 华能呼伦贝尔能源开发伊敏发电厂,2010,,IME,Hulunbuir,0,Yimin power station Unit 6,conventional_steam_coal,,0,1,327,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,IME_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投抚顺发电厂,2008,,LN,Fushun,0,Fushun CPI power station Unit 1,cogen_conventional_steam_coal,,0,1,328,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投抚顺发电厂,2008,,LN,Fushun,0,Fushun CPI power station Unit 2,cogen_conventional_steam_coal,,0,1,329,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"二电厂, Huadian Fulaerji-2 power station 华电富拉尔基发电厂",1982,,HL,Qiqihar,0,Fulaerji-2 power station Unit 6,conventional_steam_coal,,0,1,330,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电双鸭山发电厂,2007,,HL,Shuangyashan,0,Shuangyashan power station Unit 1,conventional_steam_coal,,0,1,331,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 大唐辽源发电厂,2009,,JL,Liaoyuan,1,Liaoyuan Datang power station Unit 2,cogen_conventional_steam_coal,,0,1,332,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.44,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电牡丹江第二发电厂,1991,,HL,Mudanjiang,0,Mudanjiang-2 power station Unit 1,conventional_steam_coal,,0,1,333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,215,1,215,1.78,117,13.7,12.62,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国电双鸭山发电厂,2008,,HL,Shuangyashan,0,Shuangyashan power station Unit 2,conventional_steam_coal,,0,1,334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电牡丹江第二发电厂,2010,,HL,Mudanjiang,0,Mudanjiang-2 power station Unit 2,conventional_steam_coal,,0,1,335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电牡丹江第二发电厂,2011,,HL,Mudanjiang,0,Mudanjiang-2 power station Unit 3,conventional_steam_coal,,0,1,336,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1.78,117,13.7,10.44,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投阜新发电厂,2007,,LN,Fuxin,0,Fuxin power station Unit 1,cogen_conventional_steam_coal,,0,1,337,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投阜新发电厂,2006,,LN,Fuxin,0,Fuxin power station Unit 2,cogen_conventional_steam_coal,,0,1,338,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投阜新发电厂,2001,,LN,Fuxin,0,Fuxin power station Unit 3,cogen_conventional_steam_coal,,0,1,339,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投阜新发电厂,1996,,LN,Fuxin,0,Fuxin power station Unit 4,cogen_conventional_steam_coal,,0,1,340,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.18,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投辽宁清河发电厂,1984,,LN,Tieling,0,Qinghe power station Unit 1,conventional_steam_coal,,0,1,341,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.62,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投辽宁清河发电厂,2011,,LN,Tieling,0,Qinghe power station Unit 2,conventional_steam_coal,,0,1,342,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 国家电投辽宁清河发电厂,2010,,LN,Tieling,0,Qinghe power station Unit 3,conventional_steam_coal,,0,1,343,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.25,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 华电牡丹江第二发电厂,1995,,HL,Mudanjiang,0,Mudanjiang-2 power station Unit 4,conventional_steam_coal,,0,1,344,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200,1,200,1.78,117,13.7,12.18,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Qitaihe power station 大唐七台河发电厂,2002,,HL,Qitaihe,0,Qitaihe power station Unit 1,conventional_steam_coal,,0,1,345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.31,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Qitaihe power station 大唐七台河发电厂,2008,,HL,Qitaihe,0,Qitaihe power station Unit 2,conventional_steam_coal,,0,1,346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Datang Qitaihe power station 大唐七台河发电厂,2008,,HL,Qitaihe,0,Qitaihe power station Unit 3,conventional_steam_coal,,0,1,347,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,600,1,600,1.78,117,13.7,9.57,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 大唐国际阜新煤制天然气公司动力岛,2020,,LN,Fuxin,0,Fuxin Coal gasification power station Unit 1,cogen_conventional_steam_coal,both,1,1,348,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
 大唐国际阜新煤制天然气公司动力岛,2020,,LN,Fuxin,0,Fuxin Coal gasification power station Unit 2,cogen_conventional_steam_coal,both,1,1,349,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50,1,50,1.78,117,13.7,10.44,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Shuangliao West power station 国能双辽发电厂,2014,,JL,Siping,1,Shuangliao power station Unit 1,cogen_conventional_steam_coal,,0,1,350,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,660,1,660,1.78,117,13.7,9.25,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,0,,
Shuangliao West power station 国能双辽发电厂,1994,,JL,Siping,1,Shuangliao power station Unit 2,conventional_steam_coal,,0,1,351,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.75,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,0,,
Shuangliao West power station 国能双辽发电厂,1995,,JL,Siping,1,Shuangliao power station Unit 3,conventional_steam_coal,,0,1,352,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,0,,
Shuangliao West power station 国能双辽发电厂,2000,,JL,Siping,1,Shuangliao power station Unit 4,cogen_conventional_steam_coal,,0,1,353,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
Shuangliao West power station 国能双辽发电厂,2000,,JL,Siping,1,Shuangliao power station Unit 5,conventional_steam_coal,,0,1,354,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.31,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,0,,
Datang Qitaihe power station 大唐七台河发电厂,2001,,HL,Qitaihe,0,Qitaihe power station Unit 4,conventional_steam_coal,,0,1,355,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,350,1,350,1.78,117,13.7,11.31,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
"吉林鑫达钢铁有限公司300万吨钢配套1x110MW超高温亚临界煤气发电自备电站工程 (Unit 2), 吉林鑫达钢铁有限公司65MW高温超高压中间再热煤气发电工程项目 (Unit 1)",2017,,JL,,None,"JiLin Province Xinda Steel Co., Ltd. power project",natural_gas_fired_combined_cycle,,1,1,356,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,65,1,65,3.75,87,2,7.6,JL_Gas,0.2,1,1,1,1,2,2,0,0,,
,2016,,LN,,None,Hongyanhe nuclear power plant Unit 1,nuclear,,0,1,357,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1119,1,1119,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,0,0,,
,2021,,LN,,None,Hongyanhe nuclear power plant Unit 2,nuclear,,0,1,358,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1119,1,1119,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,0,0,,
,2014,,LN,,None,Hongyanhe nuclear power plant Unit 3,nuclear,,0,1,359,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1119,1,1119,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,0,0,,
,2013,,LN,,None,Hongyanhe nuclear power plant Unit 4,nuclear,,0,1,360,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1119,1,1119,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,0,0,,
,2015,,LN,,None,Hongyanhe nuclear power plant Unit 5,nuclear,,0,1,361,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1119,1,1119,2.32,235,33,10.46,None,0.3,1,1,1,1,24,24,0,0,,
,,,JL,,None,JL_hydroelectric_pumped_storage,hydroelectric_pumped_storage,,0,1,362,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,300,0,0,0,0,None,0,0.8,0.8,1,1,0,0,3600,0,,
,,,HL,,None,HL_hydroelectric_pumped_storage,hydroelectric_pumped_storage,,0,1,363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,1200,0,0,0,0,None,0,0.8,0.8,1,1,0,0,14400,0,,
,,,LN,,None,LN_hydroelectric_pumped_storage,hydroelectric_pumped_storage,,0,1,364,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,1200,0,0,0,0,None,0,0.8,0.8,1,1,0,0,14400,0,,
,,,IME,,None,IME_solar_photovoltaic,solar_photovoltaic,,0,1,365,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2872.2,1,2872.2,0,0,0,0,None,0,1,1,1,1,0,0,0,0,,
,,,JL,,None,JL_solar_photovoltaic,solar_photovoltaic,,0,1,366,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3460,1,3460,0,0,0,0,None,0,1,1,1,1,0,0,0,0,,
,,,LN,,None,LN_solar_photovoltaic,solar_photovoltaic,,0,1,367,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4780,1,4780,0,0,0,0,None,0,1,1,1,1,0,0,0,0,,
,,,HL,,None,HL_solar_photovoltaic,solar_photovoltaic,,0,1,368,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4200,1,4200,0,0,0,0,None,0,1,1,1,1,0,0,0,0,,
,,,IME,,None,IME_onshore_wind_turbine,onshore_wind_turbine,,0,1,369,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,12909.61063,1,12909.61063,0,0,0,0,None,0,1,1,1,1,0,0,0,0,,
,,,HL,,None,HL_onshore_wind_turbine,onshore_wind_turbine,,0,1,370,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8350,1,8350,0,0,0,0,None,0,1,1,1,1,0,0,0,0,,
,,,JL,,None,JL_onshore_wind_turbine,onshore_wind_turbine,,0,1,371,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6650,1,6650,0,0,0,0,None,0,1,1,1,1,0,0,0,0,,
,,,LN,,None,LN_onshore_wind_turbine,onshore_wind_turbine,,0,1,372,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10870,1,10870,0,0,0,0,None,0,1,1,1,1,0,0,0,0,,
,,,HL,,0,dummy_cogen_coal_proj Unit 1,cogen_conventional_steam_coal,,0,1,373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,0,dummy_cogen_coal_proj Unit 2,cogen_conventional_steam_coal,,0,1,374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,0,dummy_cogen_coal_proj Unit 3,cogen_conventional_steam_coal,,0,1,375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,0,dummy_cogen_coal_proj Unit 4,cogen_conventional_steam_coal,,0,1,376,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,0,dummy_cogen_coal_proj Unit 5,cogen_conventional_steam_coal,,0,1,377,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,0,dummy_conven_coal_proj Unit 1,conventional_steam_coal,,0,1,378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,0,dummy_conven_coal_proj Unit 2,conventional_steam_coal,,0,1,379,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,0,dummy_conven_coal_proj Unit 3,conventional_steam_coal,,0,1,380,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,0,dummy_conven_coal_proj Unit 4,conventional_steam_coal,,0,1,381,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,HL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,JL,,0,dummy_cogen_coal_proj Unit 6,cogen_conventional_steam_coal,,0,1,382,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,JL,,0,dummy_cogen_coal_proj Unit 7,cogen_conventional_steam_coal,,0,1,383,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,JL,,0,dummy_conven_coal_proj Unit 5,conventional_steam_coal,,0,1,384,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,JL_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_cogen_coal_proj Unit 8,cogen_conventional_steam_coal,,0,1,385,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_cogen_coal_proj Unit 9,cogen_conventional_steam_coal,,0,1,386,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_cogen_coal_proj Unit 10,cogen_conventional_steam_coal,,0,1,387,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_cogen_coal_proj Unit 11,cogen_conventional_steam_coal,,0,1,388,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_cogen_coal_proj Unit 12,cogen_conventional_steam_coal,,0,1,389,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_conven_coal_proj Unit 6,conventional_steam_coal,,0,1,390,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_conven_coal_proj Unit 7,conventional_steam_coal,,0,1,391,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_conven_coal_proj Unit 8,conventional_steam_coal,,0,1,392,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_conven_coal_proj Unit 9,conventional_steam_coal,,0,1,393,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,LN,,0,dummy_conven_coal_proj Unit 10,conventional_steam_coal,,0,1,394,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,1,330,1.78,117,13.7,10.54163121,LN_Coal,0.4,1,1,0.6,0.6,8,8,0,1,,
,,,HL,,None,gas_dummy Unit 1,natural_gas_fired_combined_cycle,,0,1,395,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,150,1,150,3.75,87,2,7.6,HL_Gas,0.2,1,1,1,1,2,2,0,0,1,gas_dummy
,,,JL,,None,gas_dummy Unit 2,natural_gas_fired_combined_cycle,,0,1,396,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20,1,20,3.75,87,2,7.6,JL_Gas,0.2,1,1,1,1,2,2,0,0,1,gas_dummy
,,,LN,,None,gas_dummy Unit 3,natural_gas_fired_combined_cycle,,0,1,397,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30,1,30,3.75,87,2,7.6,LN_Gas,0.2,1,1,1,1,2,2,0,0,1,gas_dummy
,,,IME,,None,gas_dummy Unit 4,natural_gas_fired_combined_cycle,,0,1,398,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,132,1,132,3.75,87,2,7.6,JL_Coal,0.2,1,1,1,1,2,2,0,0,1,gas_dummy
,,,JL,,None,JL_conventional_hydroelectric,conventional_hydroelectric,,0,1,399,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5890,1,5890,0,0,0,0,None,0,1,1,0.083,0.083,0,0,1500,0,,
,,,LN,,None,LN_conventional_hydroelectric,conventional_hydroelectric,,0,1,400,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1850,1,1850,0,0,0,0,None,0,1,1,0.083,0.083,0,0,150,0,,
,,,IME,,None,IME_conventional_hydroelectric,conventional_hydroelectric,,0,1,401,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,340,1,340,0,0,0,0,None,0,1,1,0.083,0.083,0,0,250,0,,
,,,IME,,None,IME_batteries,batteries,,0,1,402,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,1,818,0,0,0,0,None,0,0.95,0.95,1,1,0,0,3272,0,,
,,,LN,,None,LN_batteries,batteries,,0,1,403,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,16,0,0,0,0,None,0,0.95,0.95,1,1,0,0,64,0,,
,,,SD,,0,SD_conventional_steam_coal,cogen_conventional_steam_coal,,0,1,404,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.72,111.15,13,10.4085141,SD_Coal,0.4,1,1,0.9,0.9,8,8,0,0,0,
,,,JB,,0,JB_conventional_steam_coal,cogen_conventional_steam_coal,,0,1,405,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.72,111.15,13,10.4085141,JB_Coal,0.4,1,1,0.9,0.9,8,8,0,0,0,
