Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,7086,12368.93786,8769.236512,8889.340301,24933.50481,2528.35668,1623.23773
,,,,,7087,13427.95023,9558.956184,9553.886523,25908.76697,2606.6124,1810.21416
,,,,,7088,13231.33617,9421.8857,9709.448273,25627.83609,2597.17428,1871.02254
,,,,,7089,13695.66826,9350.601352,10351.92936,26745.45798,2751.75144,2039.74466
,,,,,7090,13977.00979,9464.912828,10829.87319,27934.39881,2854.91952,2233.19906
,,,,,7091,14710.074,9963.030081,11809.85756,28405.42394,2908.43784,2397.31091
,,,,,7092,14512.61614,10085.07869,10738.95567,27706.40069,2945.04336,2631.27474
,,,,,7093,13404.6773,9575.24487,10551.36134,27254.64475,2912.87988,2408.8415
,,,,,7094,13559.93977,9334.049258,10786.73294,27848.32761,2929.29696,2412.98976
,,,,,7095,13535.21423,9596.902966,10679.08311,27918.44611,2974.21308,2458.60096
,,,,,7096,13823.30929,9579.153694,10938.83927,28077.16803,2959.011,2491.10877
,,,,,7097,15652.80279,9802.711499,11166.01392,27966.139,2920.26708,2512.85273
,,,,,7098,14960.84666,10553.73183,10960.44944,27235.65741,2877.79068,2503.47491
,,,,,7099,13997.04466,10328.96679,10492.60312,26895.27981,2805.90156,2503.51423
,,,,,7100,14395.17711,10171.33536,10887.05132,27336.08983,2787.73488,2461.29438
,,,,,7101,13832.67404,10000.41739,10606.42013,27525.30923,2763.77508,2476.5702
,,,,,7102,12793.23064,9888.965404,10010.58307,29137.3905,2745.62784,2409.84416
,,,,,7103,11731.81416,9193.455804,9153.49177,27479.43707,2668.47048,2284.81639
,,,,,7104,10714.67482,8698.335033,8424.221041,26022.6628,2671.3962,2049.11265
,,,,,7105,10441.96416,8284.112759,7971.196039,25218.35211,2666.84724,1785.88491
,,,,,7106,10324.13785,8195.074761,7787.324297,24807.26697,2621.484,1715.90514
,,,,,7107,10205.18399,8195.074761,7755.351898,24246.07815,2554.92144,1637.91392
,,,,,7108,10126.40276,8195.074761,7755.351898,24246.07815,2519.49204,1614.00736
,,,,,7109,10715.1392,8205.755172,7784.942845,24246.07815,2513.96136,1570.56859
,,,,,7110,12385.9325,8709.547418,8898.228211,24991.15175,2531.7684,1608.68933
,,,,,7111,13446.3968,9422.998146,9563.436568,25968.66597,2609.95608,1798.34935
,,,,,7112,13249.51317,9299.165551,9719.153316,25687.08637,2600.52768,1860.0326
,,,,,7113,13714.48187,9234.765648,10362.27455,26807.28905,2754.96876,2031.18273
,,,,,7114,13996.20913,9338.037238,10840.69459,27998.97536,2858.04936,2227.41902
,,,,,7115,14730.27839,9788.047703,11767.61251,28471.08817,2911.51908,2393.89007
,,,,,7116,14532.5498,9898.30919,10749.68648,27770.45075,2948.09544,2625.55368
,,,,,7117,13423.09195,9437.713716,10561.90524,27317.65162,2915.96112,2405.58777
,,,,,7118,13578.56729,9219.812109,10797.51136,27912.7054,2932.36848,2409.79501
,,,,,7119,13553.80786,9457.280133,10689.75427,27982.98582,2978.18856,2456.06482
,,,,,7120,13842.2979,9441.245036,10949.76924,28142.07425,2962.05336,2489.03464
,,,,,7121,15682.11611,9643.212246,11177.17025,28030.78885,2923.34832,2511.09316
,,,,,7122,14981.39486,10269.40285,10971.40094,27298.62044,2880.90108,2501.57772
,,,,,7123,14016.27147,10118.64325,10503.08847,26957.45685,2809.08,2501.62687
,,,,,7124,14414.94976,9976.235435,10897.92969,27399.28478,2790.92304,2458.79756
,,,,,7125,13851.67549,9821.824248,10617.01889,27588.94111,2766.98268,2474.28964
,,,,,7126,12810.80698,9721.135987,10020.58816,29189.9458,2748.85488,2406.60026
,,,,,7127,11747.93529,9092.796783,9162.642873,27542.96304,2671.76556,2279.78343
,,,,,7128,10729.40142,8645.493408,8432.645519,26082.82481,2674.68156,2040.68834
,,,,,7129,10458.48657,8138.122303,7999.56665,25214.4137,2672.69868,1791.2226
,,,,,7130,10340.4743,8051.956765,7815.043012,24803.39268,2628.5796,1723.06138
,,,,,7131,10221.3327,8051.956765,7793.310395,24218.84659,2563.8444,1647.1148
,,,,,7132,10171.00518,8051.956765,7793.310395,24201.17202,2529.39672,1623.83736
,,,,,7133,10732.09276,8061.801972,7812.653117,24201.17202,2524.80888,1583.15099
,,,,,7134,12405.52304,8552.495882,8929.885505,24987.24878,2541.33288,1618.64712
,,,,,7135,13467.66105,9247.397261,9597.452281,25964.61052,2617.37244,1803.36265
,,,,,7136,13270.46668,9126.78425,9753.721105,25683.07484,2608.20648,1863.43378
,,,,,7137,13736.16923,9064.058711,10399.12245,26803.10279,2758.40964,2030.11126
,,,,,7138,14018.34113,9164.645293,10879.23867,27994.60322,2858.66172,2221.22612
,,,,,7139,14753.56896,9602.955719,11792.98341,28466.64239,2910.66372,2383.34248
,,,,,7140,14555.52831,9710.350465,10787.90791,27766.11425,2946.23892,2611.17239
,,,,,7141,13444.31942,9261.730234,10599.46091,27313.38575,2914.98912,2394.73545
,,,,,7142,13600.04015,9049.493956,10835.90234,27908.34671,2930.93964,2398.83456
,,,,,7143,13575.24163,9280.787934,10727.76321,27978.61617,2976.46812,2443.89528
,,,,,7144,13864.18699,9265.169742,10988.70004,28137.67979,2959.81776,2476.00989
,,,,,7145,15686.69241,9461.885909,11216.90726,28026.41174,2922.16248,2497.48844
,,,,,7146,15005.08176,10073.61219,11010.40843,27294.35753,2880.88164,2488.22858
,,,,,7147,14038.43514,9924.955955,10540.43561,26953.24717,2811.024,2488.2679
,,,,,7148,14437.74266,9786.250668,10936.67669,27395.00618,2793.37248,2446.54938
,,,,,7149,13873.57938,9635.854092,10654.76996,27584.63293,2770.09308,2461.64826
,,,,,7150,12831.06809,9537.783674,10056.22465,29274.63373,2752.461,2395.72828
,,,,,7151,11766.51889,8925.780962,9195.237619,27538.66202,2677.49064,2272.21433
,,,,,7152,10746.37748,8490.107243,8462.652145,26078.75155,2680.32888,2039.36129
,,,,,7153,10453.69125,8021.055605,8046.06277,25364.8295,2678.2002,1809.12303
,,,,,7154,10335.73295,7927.523787,7860.47075,24951.35953,2635.25724,1743.86166
,,,,,7155,10216.64583,7927.523787,7819.982282,24377.00097,2572.24248,1671.12949
,,,,,7156,10112.16699,7927.523787,7819.982282,24377.00097,2538.70848,1648.82522
,,,,,7157,10727.1723,7939.510831,7858.067018,24377.00097,2537.2116,1614.98053
,,,,,7158,12399.83725,8463.794775,8981.768116,25136.31108,2550.32388,1643.86107
,,,,,7159,13461.48949,9206.265036,9653.200064,26119.49614,2624.3514,1820.75192
,,,,,7160,13264.38531,9077.395563,9810.373676,25836.28302,2615.41872,1878.28691
,,,,,7161,13729.87488,9010.376201,10459.51186,26962.98432,2761.62696,2037.89662
,,,,,7162,14011.91773,9117.848352,10942.40792,28161.58395,2859.20604,2220.93122
,,,,,7163,14746.80931,9586.162945,11883.18094,28636.43563,2909.8278,2376.18624
,,,,,7164,14548.85922,9700.909307,10850.54836,27931.7336,2944.45044,2601.32273
,,,,,7165,13438.15854,9221.57916,10661.01027,27476.30766,2914.02684,2387.08771
,,,,,7166,13593.80805,8994.814429,10898.82068,28074.81352,2929.54968,2391.01971
,,,,,7167,13569.02088,9241.941439,10790.05543,28145.50165,2977.45956,2434.17341
,,,,,7168,13857.83409,9225.254117,11052.50306,28305.513,2957.65992,2464.92165
,,,,,7169,15716.44125,9435.436322,11282.0316,28193.582,2921.01552,2485.49584
,,,,,7170,14998.20708,10084.25563,11074.33714,27457.16606,2880.83304,2476.61935
,,,,,7171,14032.00254,9930.205433,10601.64321,27114.02329,2812.84164,2476.65867
,,,,,7172,14431.12745,9782.005194,11000.17851,27558.41439,2795.65668,2436.70955
,,,,,7173,13867.22218,9621.313349,10716.63955,27749.17098,2772.98964,2451.16948
,,,,,7174,12825.18768,9516.529603,10114.62869,29380.56686,2755.83384,2388.04122
,,,,,7175,11761.12534,8862.632767,9248.656603,27702.92617,2682.85608,2269.75683
,,,,,7176,10741.4505,8397.135374,8511.829502,26234.31725,2685.62628,2046.76328
,,,,,7177,10495.19322,8064.788161,8086.04094,25527.90184,2675.19672,1819.70011
,,,,,7178,10376.76781,7950.407694,7899.530308,25111.77687,2632.33152,1755.71664
,,,,,7179,10257.20911,7964.587763,7803.481733,24519.97203,2569.4334,1684.40982
,,,,,7180,10024.21284,7915.037584,7803.481733,24475.87648,2535.95772,1662.5479
,,,,,7181,10769.75725,7980.493288,7897.114679,24475.87648,2532.6918,1625.62642
,,,,,7182,12449.04592,8522.45872,9026.377686,25297.91605,2547.55368,1657.68205
,,,,,7183,13514.9023,9289.968807,9701.132976,26287.41442,2621.44512,1831.10291
,,,,,7184,13317.01759,9156.753209,9859.084539,26002.38271,2612.53188,1887.50745
,,,,,7185,13784.35048,9087.473617,10511.43572,27136.31888,2758.4874,2044.00105
,,,,,7186,14067.51022,9198.570268,10996.72194,28342.61506,2855.89152,2223.43787
,,,,,7187,14805.31196,9682.678782,12014.68165,28820.5159,2906.4258,2375.65542
,,,,,7188,14606.57799,9801.294967,10904.4077,28111.28878,2940.99012,2591.29613
,,,,,7189,13491.47896,9305.7994,10713.93147,27652.93841,2910.62484,2386.35046
,,,,,7190,13647.74483,9071.387023,10952.91896,28255.28745,2926.11852,2390.19399
,,,,,7191,13622.8595,9326.848398,10843.61535,28326.4295,2971.7928,2432.51214
,,,,,7192,13912.81641,9309.598295,11107.36201,28487.46833,2954.18016,2462.65092
,,,,,7193,15863.36096,9526.868899,11338.02663,28374.81858,2917.59408,2482.82208
,,,,,7194,15057.70526,10251.70328,11129.30416,27633.67391,2877.48936,2474.12253
,,,,,7195,14087.67457,10038.32411,10654.27057,27288.32771,2809.6146,2474.17168
,,,,,7196,14488.38,9885.125814,11054.77847,27735.57238,2792.4588,2434.99913
,,,,,7197,13922.24168,9719.014633,10769.83609,27927.55387,2769.83064,2449.17399
,,,,,7198,12876.08074,9610.697054,10164.84551,29674.17383,2752.704,2387.28431
,,,,,7199,11807.80473,8934.747532,9294.587173,27881.01211,2679.8526,2271.30997
,,,,,7200,10784.09199,8453.551229,8554.113047,26402.97283,2682.61308,2052.69077
,,,,,7201,10607.53968,8166.005268,8173.98381,25831.27861,2670.59916,1817.68496
,,,,,7202,10487.84978,8050.190264,7985.452439,25410.21431,2627.0244,1752.20733
,,,,,7203,10367.0145,8064.548177,7859.031265,24811.38485,2563.08624,1679.24907
,,,,,7204,10094.67849,7990.771104,7871.287333,24714.06894,2529.05652,1656.88582
,,,,,7205,10885.03536,8080.653185,7983.010638,24760.63886,2520.31824,1617.54616
,,,,,7206,12582.25456,8629.41584,9124.508578,25598.56292,2540.84688,1651.90201
,,,,,7207,13659.49156,9406.551888,9806.574465,26599.80647,2615.96304,1829.34334
,,,,,7208,13459.49395,9271.665526,9966.237345,26311.39148,2606.904,1887.05527
,,,,,7209,13931.81677,9201.517043,10625.65638,27458.78728,2755.26036,2047.17614
,,,,,7210,14217.99993,9314.007047,11116.20041,28679.402,2854.278,2230.77105
,,,,,7211,14963.67951,9804.187154,12169.91495,29162.97543,2905.6482,2386.51757
,,,,,7212,14762.82358,9924.291,11022.886,28445.32991,2940.786,2605.02864
,,,,,7213,13635.81812,9422.581026,10830.34606,27981.539,2909.91528,2397.45836
,,,,,7214,13793.75252,9185.228695,11071.92285,28591.03782,2925.6714,2401.40019
,,,,,7215,13768.60148,9443.894015,10961.435,28663.02431,2965.55256,2444.69151
,,,,,7216,14061.65439,9426.427565,11228.0392,28825.97464,2954.18988,2475.52822
,,,,,7217,16052.13111,9646.423135,11461.20294,28711.98776,2917.00116,2496.17122
,,,,,7218,15218.76773,10397.31392,11250.21909,27962.04583,2876.23548,2487.26524
,,,,,7219,14238.37959,10164.29292,10770.03877,27612.60043,2807.2332,2487.31439
,,,,,7220,14643.36353,10009.17324,11174.88595,28065.15382,2789.79552,2447.23748
,,,,,7221,14071.18029,9840.978722,10886.85638,28259.41409,2766.798,2461.73673
,,,,,7222,13013.84902,9731.302645,10275.31106,30068.16791,2749.37976,2398.41187
,,,,,7223,11934.16654,9046.875498,9395.623965,28212.31989,2675.3328,2279.75394
,,,,,7224,10899.52315,8559.644126,8647.127217,26716.73654,2678.14188,2056.07229
,,,,,7225,10666.6284,8315.291061,8277.045681,26193.63966,2670.38532,1807.00958
,,,,,7226,10546.27345,8197.360248,8086.14617,25766.67569,2624.84712,1737.93417
,,,,,7227,10424.76675,8211.980464,7974.818406,25159.45584,2558.03184,1660.96527
,,,,,7228,10257.50205,8163.37556,7974.818406,25130.72538,2522.46636,1637.36344
,,,,,7229,10945.66598,8228.379692,8083.673697,25130.72538,2514.4182,1596.7852
,,,,,7230,12652.31576,8787.167618,9239.509981,25957.66332,2534.7816,1632.11422
,,,,,7231,13735.53842,9578.501059,9930.14329,26972.93561,2613.28032,1819.31674
,,,,,7232,13534.42952,9441.150477,10091.81169,26680.47954,2603.81304,1880.19393
,,,,,7233,14009.3768,9369.720461,10759.51369,27843.95187,2758.86648,2049.11265
,,,,,7234,14297.15013,9484.265529,11256.21943,29081.669,2862.3456,2242.8128
,,,,,7235,15046.97307,9983.40067,12300.70653,29572.01794,2916.02916,2407.11142
,,,,,7236,14845.00109,10105.69868,11161.7329,28844.31726,2952.75132,2638.88316
,,,,,7237,13711.73344,9594.823031,10966.77447,28374.02803,2920.49064,2418.66167
,,,,,7238,13870.5454,9353.134543,11211.3857,28992.06673,2936.95632,2422.80993
,,,,,7239,13845.2546,9616.525385,11099.51002,29065.06184,2979.94788,2468.48011
,,,,,7240,14139.93586,9598.739843,11369.46303,29230.29532,2966.75784,2501.02724
,,,,,7241,16066.25388,9822.754482,11605.55554,29114.71134,2927.89728,2522.79086
,,,,,7242,15303.47869,10564.40822,11391.92152,28354.26173,2885.2848,2513.40321
,,,,,7243,14317.64303,10350.08516,10905.70966,27999.92015,2813.18184,2513.45236
,,,,,7244,14724.87726,10192.13162,11315.64212,28458.8144,2794.95684,2471.17353
,,,,,7245,14149.5147,10020.86438,11023.99462,28655.79652,2770.91928,2486.46901
,,,,,7246,13086.30837,9909.184644,10404.76768,30402.15545,2752.72344,2419.66433
,,,,,7247,12000.62665,9212.25379,9514.030845,28608.04246,2675.3328,2294.48911
,,,,,7248,10960.23428,8716.121254,8756.132237,27091.50402,2678.26824,2058.5003
,,,,,7249,10646.19399,8526.922917,8375.301566,26335.8057,2677.131,1806.14454
,,,,,7250,10526.06903,8405.992672,8182.144345,25906.5271,2632.73004,1735.12279
,,,,,7251,10404.79452,8420.984736,8110.258429,25307.4209,2567.5866,1655.97163
,,,,,7252,10326.94416,8384.527026,8110.258429,25307.4209,2532.90564,1631.71119
,,,,,7253,10924.69834,8437.801059,8179.642632,25307.4209,2530.51452,1600.17655
,,,,,7254,12628.08678,9010.801099,9349.148633,26098.5501,2544.91956,1626.30469
,,,,,7255,13709.23944,9822.261175,10047.94985,27119.32632,2621.45484,1818.79575
,,,,,7256,13508.51486,9681.417242,10211.53025,26825.28481,2612.23056,1881.40302
,,,,,7257,13982.55453,9608.170488,10887.12895,27995.06448,2763.396,2055.09912
,,,,,7258,14269.77794,9725.628875,11389.70908,29239.49145,2864.2896,2254.26475
,,,,,7259,15018.168,10237.45893,12383.13081,29732.49864,2916.62208,2423.22279
,,,,,7260,14816.58197,10362.86745,11294.10509,29000.85299,2952.42084,2675.42127
,,,,,7261,13685.47995,9838.998277,11096.84095,28528.01426,2920.97664,2435.0876
,,,,,7262,13843.98842,9591.162726,11344.34512,29149.40343,2937.02436,2439.35382
,,,,,7263,13818.74596,9861.252605,11231.14631,29222.79426,2985.52716,2486.32156
,,,,,7264,14112.86409,9843.014708,11504.29198,29388.9235,2966.08716,2519.78288
,,,,,7265,15976.21649,10072.7269,11743.17668,29272.71291,2928.1986,2542.16579
,,,,,7266,15274.18344,10819.70797,11527.01608,28508.1408,2886.65532,2532.51273
,,,,,7267,14290.23167,10613.46961,11035.05394,28151.87828,2816.35056,2532.56188
,,,,,7268,14696.6877,10451.4987,11449.83454,28613.26026,2798.5824,2489.08379
,,,,,7269,14122.42463,10275.87549,11154.73782,28811.31025,2775.14748,2504.81179
,,,,,7270,13061.25005,10161.35531,10528.18748,30485.83964,2757.40848,2436.11975
,,,,,7271,11977.64302,9446.698838,9626.91617,28763.29731,2681.95212,2307.40573
,,,,,7272,10939.23879,8937.947754,8860.05413,27238.53751,2684.8098,2064.74235
,,,,,7273,10619.81283,8676.293872,8347.925692,26309.58872,2684.49876,1817.64564
,,,,,7274,10499.9848,8571.563448,8155.397511,25883.64145,2641.8474,1747.46927
,,,,,7275,10379.01006,8571.563448,8139.757048,25341.49771,2579.27976,1669.26179
,,,,,7276,10351.0131,8571.563448,8139.757048,25341.49771,2545.96932,1645.28642
,,,,,7277,10897.62877,8586.806625,8152.903944,25341.49771,2544.58908,1618.38171
,,,,,7278,12596.80677,9162.155901,9318.601314,26074.17429,2557.50696,1639.94873
,,,,,7279,13675.28704,9976.942874,10015.1268,27087.02898,2631.01932,1830.1494
,,,,,7280,13475.0586,9835.521496,10178.17449,26795.26932,2622.15468,1892.00959
,,,,,7281,13947.92654,9761.974438,10851.57302,27955.97114,2767.35204,2063.64139
,,,,,7282,14234.43999,9879.914392,11352.51644,29190.74097,2864.26044,2260.44782
,,,,,7283,14980.98018,10393.84289,12268.18498,29679.92227,2914.53228,2427.39071
,,,,,7284,14779.89243,10519.76557,11257.2238,28953.95442,2948.92164,2682.38091
,,,,,7285,13651.58627,9993.748596,11060.60206,28484.78506,2918.71188,2439.1179
,,,,,7286,13809.70295,9744.896947,11307.30021,29101.35206,2934.1278,2443.33497
,,,,,7287,13784.52288,10016.09416,11194.47005,29174.17336,2981.83356,2489.7424
,,,,,7288,14077.91401,9997.781494,11466.72619,29339.01338,2962.04364,2522.80069
,,,,,7289,15904.38625,10228.43548,11704.83293,29223.70462,2925.65196,2544.92802
,,,,,7290,15236.36281,10933.64554,11489.37628,28465.06583,2885.74164,2535.38309
,,,,,7291,14254.84317,10771.39517,10999.01628,28111.56802,2818.2168,2535.43224
,,,,,7292,14660.29452,10608.76021,11412.4461,28569.36953,2801.1582,2492.47514
,,,,,7293,14087.45091,10432.41695,11118.31039,28765.88259,2778.64668,2508.01637
,,,,,7294,13028.89934,10317.42725,10493.80048,30300.3461,2761.5978,2440.14022
,,,,,7295,11947.97078,9599.840772,9595.464269,28718.24225,2689.12548,2312.94985
,,,,,7296,10912.13329,9089.003865,8831.099604,27205.31505,2691.87624,2073.17649
,,,,,7297,10450.68744,9880.087028,8341.462655,28486.24422,2685.38328,1739.10394
,,,,,7298,10332.74922,9762.822627,8167.824486,28053.79219,2646.16308,1670.6085
,,,,,7299,10233.35726,9762.822627,8167.824486,27510.4268,2588.60124,1594.26872
,,,,,7300,10233.35726,9762.822627,8167.824486,27510.4268,2583.64404,1580.4674
,,,,,7301,10724.12196,9780.460792,8167.824486,27510.4268,2583.64404,1580.4674
,,,,,7302,12396.50224,10420.99768,9312.110166,28247.23471,2583.64404,1580.4674
,,,,,7303,13457.97381,11328.10079,10008.61548,29275.55697,2636.20008,1751.3128
,,,,,7304,13260.90317,11170.65623,10171.65845,28979.34178,2628.045,1811.68866
,,,,,7305,13726.31352,11088.77623,10845.03748,30157.76899,2761.5978,1979.21152
,,,,,7306,14008.30837,11220.07889,11345.96639,31411.39533,2850.7302,2171.30938
,,,,,7307,14743.07488,11792.23597,12316.66832,31908.04705,2896.96824,2334.25146
,,,,,7308,14545.15849,11932.42581,11250.67651,31170.99275,2928.5874,2661.94434
,,,,,7309,13434.64683,11346.81061,11054.06047,30694.65858,2900.80764,2345.70341
,,,,,7310,13590.26985,11069.76384,11300.75147,31320.64134,2914.98912,2349.82218
,,,,,7311,13565.48689,11371.68796,11187.92458,31394.57471,3036.40164,2395.11882
,,,,,7312,13854.25096,11351.30044,11460.17283,31561.93205,2940.65964,2427.38088
,,,,,7313,15640.33749,11608.08774,11698.27268,31444.86238,2907.18396,2448.97739
,,,,,7314,14994.42987,12391.02277,11482.82227,30674.63821,2870.48124,2439.66838
,,,,,7315,14028.38977,12212.56528,10992.47647,30315.74204,2808.38016,2439.7077
,,,,,7316,14427.44674,12031.50362,11405.89431,30780.53476,2792.68236,2397.78275
,,,,,7317,13863.63745,11835.18051,11111.76712,30980.04882,2771.97876,2412.95044
,,,,,7318,12821.78029,11707.16237,10487.2753,32565.46227,2756.3004,2346.69624
,,,,,7319,11757.89903,10908.27266,9588.965103,30931.68095,2689.64064,2222.55317
,,,,,7320,10738.39772,10339.55745,8824.622574,29395.64943,2692.16784,1988.52053
,,,,,7321,10370.51039,9779.223352,8214.113062,28546.829,2750.14764,1823.61245
,,,,,7322,10253.47458,9666.034754,8047.825056,28153.37158,2707.04916,1753.01339
,,,,,7323,10135.31877,9666.034754,8047.825056,27669.43088,2643.81084,1674.3439
,,,,,7324,10118.05991,9666.034754,8047.825056,27669.43088,2625.50808,1651.0468
,,,,,7325,10641.85271,9682.487829,8047.825056,27669.43088,2625.50808,1651.0468
,,,,,7326,12301.43671,10304.43917,9170.007352,28329.37121,2625.50808,1651.0468
,,,,,7327,13354.78639,11185.22216,9855.926235,29264.96868,2696.10444,1836.19485
,,,,,7328,13159.22365,11032.34595,10016.49105,28995.46349,2687.1426,1898.41875
,,,,,7329,13621.07289,10952.84173,10679.63515,30067.6308,2833.87572,2071.07287
,,,,,7330,13900.91005,11080.33457,11172.95027,31208.21647,2931.81444,2269.0589
,,,,,7331,14630.05446,11635.89019,12127.73541,31660.08463,2982.62088,2436.99462
,,,,,7332,14433.65244,11772.01234,11079.10873,30989.49121,3017.36988,2740.10267
,,,,,7333,13331.6379,11203.38911,10885.48113,30556.10854,2986.83936,2448.79062
,,,,,7334,13486.07016,10934.381,11128.42258,31125.64585,3002.42052,2453.03718
,,,,,7335,13461.47683,11227.54462,11017.31059,31192.91258,3092.11668,2499.71985
,,,,,7336,13748.03141,11207.74866,11285.42084,31345.17914,3030.62796,2532.98457
,,,,,7337,15562.96588,11457.08512,11519.90172,31238.66576,2993.84748,2555.22986
,,,,,7338,14879.4862,12219.49639,11307.72602,30537.89343,2953.52892,2545.63578
,,,,,7339,13920.83779,12044.0234,10824.83316,30211.35927,2885.2848,2545.68493
,,,,,7340,14316.84137,11868.21535,11231.96732,30634.24119,2868.04152,2502.47225
,,,,,7341,13757.34608,11677.58867,10942.31068,30815.76488,2845.287,2518.10195
,,,,,7342,12723.46073,11553.28505,10327.31073,32298.8813,2828.06316,2449.82277
,,,,,7343,11667.7198,10777.57559,9442.654272,30771.75839,2754.82296,2321.87549
,,,,,7344,10656.01924,10225.36198,8689.929259,29374.23228,2757.60288,2080.66695
,,,,,7345,10387.5062,9633.239875,8221.50857,28419.93201,2793.1878,1891.38047
,,,,,7346,10270.2791,9518.907525,8043.566165,28013.77283,2746.41516,1820.34889
,,,,,7347,10151.93017,9518.907525,8043.566165,27510.47566,2677.77252,1741.1879
,,,,,7348,10054.98038,9518.907525,8043.566165,27510.47566,2645.26884,1716.91763
,,,,,7349,10659.29202,9535.69316,8043.566165,27510.47566,2645.26884,1707.41202
,,,,,7350,12321.58856,10162.85998,9178.259617,28195.45415,2653.89048,1711.52096
,,,,,7351,13376.6599,11051.02892,9864.79328,29161.25498,2734.5276,1904.03168
,,,,,7352,13180.77752,10896.87074,10025.50201,28883.04951,2724.8076,1966.64878
,,,,,7353,13643.38163,10816.69983,10689.24048,29989.82898,2884.07952,2140.36454
,,,,,7354,13923.67618,10945.26179,11182.99775,31167.23552,2990.37744,2339.55966
,,,,,7355,14654.01236,11505.47611,12169.6519,31633.69109,3045.52872,2508.52753
,,,,,7356,14457.28932,11642.73973,11089.07209,30941.44929,3083.24232,2790.737
,,,,,7357,13353.47357,11069.34821,10895.27095,30494.07597,3050.10684,2520.40217
,,,,,7358,13508.15825,10798.0843,11138.43015,31081.99932,3067.01964,2524.66839
,,,,,7359,13483.52473,11093.70628,11027.21857,31151.43759,3130.60788,2571.64596
,,,,,7360,13770.54767,11073.74432,11295.56912,31308.61969,3097.64736,2605.10728
,,,,,7361,15641.45659,11325.17164,11530.26017,31198.66779,3057.7176,2627.49019
,,,,,7362,14903.85178,12093.34229,11317.89429,30475.27283,3013.94844,2617.83713
,,,,,7363,13943.63649,11917.03179,10834.56863,30138.19735,2939.87232,2617.88628
,,,,,7364,14340.28733,11739.74947,11242.0677,30574.73093,2921.16132,2574.40819
,,,,,7365,13779.87756,11547.52425,10952.15143,30762.11465,2896.4628,2590.13619
,,,,,7366,12744.30236,11422.17827,10336.60027,32278.5524,2877.77124,2521.43432
,,,,,7367,11686.83586,10639.96396,9451.150907,30716.68751,2798.27136,2392.70064
,,,,,7368,10673.48171,10083.11967,8697.751236,29274.04588,2801.28456,2150.00777
,,,,,7369,10499.54413,9506.07927,8318.368795,28302.03331,2819.10132,1933.76743
,,,,,7370,10381.05601,9391.863254,8126.376836,27863.56027,2765.9718,1860.82883
,,,,,7371,10261.43401,9391.863254,8111.663283,27311.01934,2688.0174,1779.53473
,,,,,7372,10101.98473,9391.863254,8111.663283,27311.01934,2646.52272,1754.61568
,,,,,7373,10774.25354,9408.615063,8123.890214,27311.01934,2639.31048,1731.67246
,,,,,7374,12454.43136,10035.2514,9286.340924,28059.69609,2660.8986,1749.06173
,,,,,7375,13520.85209,10922.6691,9980.926473,29102.33563,2752.48044,1946.76269
,,,,,7376,13322.8626,10768.64131,10143.52005,28801.99625,2741.4288,2011.06072
,,,,,7377,13790.44294,10688.53821,10815.04305,29996.83065,2922.318,2189.46539
,,,,,7378,14073.7526,10816.99142,11314.59126,31267.91117,3043.0404,2394.01786
,,,,,7379,14811.94499,11376.7319,12358.52055,31771.47775,3105.66636,2567.54685
,,,,,7380,14613.10581,11513.87941,11219.56402,31024.16148,3148.5024,2839.42499
,,,,,7381,13497.41634,10940.97289,11023.48991,30541.19532,3110.87628,2579.73605
,,,,,7382,13653.76496,10669.93842,11269.50096,31175.89362,3130.083,2584.12023
,,,,,7383,13628.86645,10965.31036,11156.98506,31250.85636,3182.87232,2632.35604
,,,,,7384,13918.97689,10945.36529,11428.48291,31420.5438,3164.85144,2666.72172
,,,,,7385,15845.46434,11196.57994,11665.92649,31301.84418,3119.51736,2689.71409
,,,,,7386,15064.47194,11964.16478,11451.06992,30520.89621,3069.80928,2679.79562
,,,,,7387,14093.92763,11787.93947,10962.07565,30157.00314,2985.68268,2679.84477
,,,,,7388,14494.84523,11610.8071,11374.354,30628.26716,2964.42504,2635.19691
,,,,,7389,13928.40715,11418.74448,11081.03751,30830.55905,2936.38284,2651.3476
,,,,,7390,12881.69229,11293.50451,10458.26697,32431.76779,2915.14464,2580.79769
,,,,,7391,11812.85064,10511.95183,9562.43277,30781.51775,2824.86528,2448.59402
,,,,,7392,10788.59586,9955.578541,8800.196987,29224.10013,2828.28672,2199.37403
,,,,,7393,10625.92631,9426.383082,8422.591973,28578.29294,2846.07432,1965.46918
,,,,,7394,10506.01574,9292.698393,8228.205189,28149.50053,2790.30096,1890.87914
,,,,,7395,10384.95766,9309.271661,8207.161416,27611.71211,2708.45856,1807.74683
,,,,,7396,10238.58801,9250.07332,8207.161416,27611.71211,2664.89352,1782.25764
,,,,,7397,10903.93362,9327.861593,8225.68755,27611.71211,2653.34616,1751.92226
,,,,,7398,12604.28208,9961.295627,9402.638169,28341.30605,2679.98868,1776.58573
,,,,,7399,13683.50525,10858.33994,10105.88768,29360.92615,2776.1292,1978.75934
,,,,,7400,13483.13889,10702.64128,10270.50937,29067.21767,2764.53324,2044.51221
,,,,,7401,13956.33255,10621.66923,10950.40867,30235.67247,2954.4426,2226.93735
